,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
79,553,14897.0,NGC1566,NGC1566,04200041-5456161,,G,65.001747,-54.937809,25.438759309899996,,0.00152670076335,-21.8375,5.50688075630714e-05,42756288615.15865
100,574,15405.0,NGC1617,NGC1617,,,G,67.9156,-54.60194,19.2292859479,,0.0032298016149000003,-20.4998,6.874255387321396e-05,12471537588.70037
3709,4185,15055.0,NGC1581,NGC1581,04244496-5456312,,G,66.187363,-54.942001,26.532700022100002,,0.010716,-18.7989,0.002387401410194916,2603514495.348882
3733,4209,,,75184,04290824-5349403,,G,67.284363,-53.827885,176.90917396400002,,0.0388325894163,-20.1538,0.002403010497080894,9068177241.218224
4034,4510,15025.0,NGC1578,NGC1578,04234665-5135579,,G,65.944412,-51.599422,85.7446488921,,0.019698,-21.09,0.00261039482096728,21478304741.30537
5475,5951,,,ESO202-043,04374765-5125233,,G,69.44856300000001,-51.423145,161.682057794,,0.029951,-22.0973,0.0035801614224681946,54315027029.94888
6352,6828,15749.0,ESO157-049,ESO157-049,04393688-5300455,,G,69.903679,-53.01265,27.4626750491,,0.025278,-18.0977,0.004155548322036807,1364834525.2450426
6919,7396,,,IC2081,04290090-5336493,,G,67.253761,-53.613701,190.89341634599998,,0.031892000000000004,-22.164,0.00451883395112961,57756384639.45352
8473,8952,15388.0,IC2085,IC2085,04312423-5425007,,G,67.850983,-54.416874,17.7502434266,,0.020253,-17.365,0.0055217649611978,695024317.5887947
11400,11880,,,14955,04214748-5323566,,G,65.447861,-53.399059,195.005496373,,0.034765,-21.9012,0.007416151025917904,45339841752.948456
12860,13343,,,ESO202-031,04313098-5202075,,G,67.87908900000001,-52.035419,174.411657778,,0.04588,-21.2599,0.008363571819582064,25116550888.73367
14102,14586,,,14995,04224222-5129087,,G,65.675934,-51.485775,191.54715315299998,,0.034426,-21.4434,0.009119866844979615,29741303579.808445
14357,14841,,,ESO157-036,04294957-5348528,,G,67.456551,-53.81469300000001,195.72416620200002,,0.037461,-21.5402,0.009283027302037151,32514718619.441944
15296,15780,,,IC2079,04283084-5344167,,G,67.128517,-53.737995,153.97881915600001,,0.033512,-21.4293,0.009883491666987659,29357562896.518383
17265,17749,,,88269,04271967-5133078,,G,66.831978,-51.55217,162.166693018,,0.035996,-20.9778,0.011125475748780915,19369570910.354927
19622,20107,,,15026,04234920-5334339,,G,65.95503199999999,-53.576084,191.87178549700002,,0.038668,-21.2741,0.01261597097151178,25447199817.253204
20894,21379,,,15473,04323800-5432501,,G,68.158371,-54.547276,248.47197971,,0.042734,-21.5774,0.013394599340626059,33648057694.183693
22425,22911,,,129610,04372633-5144083,,G,69.359741,-51.735649,153.802633206,,0.050789,-20.5918,0.014320489993145162,13574379917.885223
