Max Rank,Sum Ranks,Top 5 Avg,Max Rank2,Sum Ranks2,Top 5 Avg2,Max Rank3,Sum Ranks3,Top 5 Avg3,Max Rank4,Sum Ranks4,Top 5 Avg4,Max Rank5,Sum Ranks5,Top 5 Avg5,Max Rank6,Sum Ranks6,Top 5 Avg6,Max Rank7,Sum Ranks7,Top 5 Avg7,Max Rank8,Sum Ranks8,Top 5 Avg8,Max Rank9,Sum Ranks9,Top 5 Avg9,Max Rank10,Sum Ranks10,Top 5 Avg10,Max Rank11,Sum Ranks11,Top 5 Avg11,Max Rank12,Sum Ranks12,Top 5 Avg12,Max Rank13,Sum Ranks13,Top 5 Avg13,Max Rank14,Sum Ranks14,Top 5 Avg14,Max Rank15,Sum Ranks15,Top 5 Avg15,Max Rank16,Sum Ranks16,Top 5 Avg16,Max Rank17,Sum Ranks17,Top 5 Avg17,Max Rank18,Sum Ranks18,Top 5 Avg18,Max Rank19,Sum Ranks19,Top 5 Avg19,Max Rank20,Sum Ranks20,Top 5 Avg20,Max Rank21,Sum Ranks21,Top 5 Avg21,Max Rank22,Sum Ranks22,Top 5 Avg22,Max Rank23,Sum Ranks23,Top 5 Avg23,Max Rank24,Sum Ranks24,Top 5 Avg24,Max Rank25,Sum Ranks25,Top 5 Avg25,Max Rank26,Sum Ranks26,Top 5 Avg26,Max Rank27,Sum Ranks27,Top 5 Avg27,Max Rank28,Sum Ranks28,Top 5 Avg28
4221943.78477821,549381184.3542403,3356267.9924378595,3.1543455623368656e+16,3.401326745035252e+16,6555282062285718.0,229209325076270.7,243823138865897.66,47293128074897.1,5.968555946254815e+26,6.155417607208952e+26,1.2173076105086972e+26,3138563090027869.5,7.616009454290619e+16,1661919979708744.5,1418.6294879954864,40469.0453567632,611.8030612335149,3840898887579700.5,5.3169926310991304e+16,1848666296526159.5,17824809321827.36,358769777563199.06,11761784204331.707,3833304.208740053,381217770.79730386,2480682.9235714786,105876.12099834002,2808448.0187885147,43838.261211327146,1.4857073982264973e+17,5.170742636628777e+18,1.0921240666296994e+17,38436.20195992515,3806391.741703597,24846.121129193914,38531089667305.18,531411557950186.56,18532638453144.082,1077.5770542745195,28093.190678070194,442.60477480215405,1489705656060051.8,5.161733314630021e+16,1094333507540195.0,1776832445868256.5,3.5898479839275904e+16,1173538426403537.8,9126386.24091233,890696253.546109,5561307.935090986,370654438.3970609,88391247181.55182,345637568.50654584,6.062817296638656e-06,0.0007429031547147881,3.885735677099583e-06,1667052.4690109836,2076813.3643159242,366941.99688100035,2.3052593893768464e+49,2.5028356897331097e+49,4.893151466297963e+48,1775212842948115.2,2332131624862995.0,411969403650845.4,1366889.4988137456,27770845.72563933,783526.3312370781,16.87011192521664,16.951956844392537,3.390388294112688,0.010079699453695865,10.199902492084654,0.010003389716137692,1212416.4565306127,1474804.8964382627,264491.5650779706,12113.573599896272,14734.285725922695,2642.770203866721,0.010079699453695865,10.199902492084654,7.125584380613433e+52
2292370.3422997226,313738819.6058211,1936576.4965643845,14833607712798.562,26573325373512.184,5314664885174.953,76766542939.62042,126896267327.13968,25379251251.613846,1.2666116835832155e+23,2.7321717402720796e+23,5.464343287505571e+22,639813757427395.1,4.587597870173254e+16,569476445077637.0,1496.9739781835221,24891.50860625383,685.5888515315828,916698278723755.2,3.145136683113283e+16,611795147311345.5,5254961786255.347,189271584935247.5,3787896076022.905,1977252.0764223572,196073622.53378418,1502621.3630987054,72077.57287295679,1523791.58853453,38385.40348713541,5.125970456581343e+16,2.885307470278132e+18,3.855924577367858e+16,19659.569901712814,1932835.5514333295,14869.496400983884,9102762752951.041,310396217648670.0,6062942992467.516,725.5670047872527,15069.254782070126,384.92792845635546,503682299872034.1,2.8426115506531104e+16,379900704587233.75,528515331481808.0,1.9182625592214096e+16,382234830119830.9,4736853.85306949,560049110.2951249,3486190.275608125,342770711.3792571,51671157361.87846,264213239.91950148,7.861683136768255e-06,0.0004117215978626349,5.577055993919691e-06,2555.564164232349,3298.3571720477607,659.6713528615952,4.307599361399716e+47,7.96596967561943e+47,1.592137962329345e+47,8071851309268.21,20816993749042.594,4160788367953.2344,509033.75937635783,5817800.498430783,421271.19525300106,7.292935924959733e-11,7.293368975887501e-11,1.4586737951775004e-11,0.009769733276200206,5.318858185413154,0.00973301372048517,1344.0719273686348,1668.2237638250783,333.64470933362475,13.225496450147492,16.410683655873434,3.2821363032447763,0.009769733276200206,5.318858185413154,5.4091524020657234e+45
5354837.599379407,482176472.1617398,3679904.993136472,1121130959779989.2,1320652658297189.5,262264162595926.7,5723966664965.8545,6693336043611.621,1328535042738.9795,1.639745114696624e+25,1.9045038267365133e+25,3.7937992284938103e+24,3255291484036574.0,7.062641976644224e+16,1249728506784344.2,6473.520581028863,43633.97625892906,1748.5194715621233,4024888200176105.0,5.3928010281433096e+16,1959808109112330.0,28674285715727.406,368203578525477.25,14828304440151.588,3887241.4154231325,333374145.59321815,2863774.848543705,546215.5735244453,3174627.0531420335,145660.871753795,2.4079170014526938e+17,5.069319115373089e+18,1.0015447819449117e+17,38149.16977798458,3233757.430922634,28280.82892024101,39500027622856.37,525188571310951.9,19329217196958.695,5464.373388675136,31093.265731472216,1451.4340655516858,2363116274056141.5,4.910786657295458e+16,978968162198901.6,2921790215633368.0,3.779989981455541e+16,1502887678566176.0,7376512.712063233,747234015.0348628,4910221.916340754,441304937.86217016,77955031593.47327,341999236.2072681,5.293435742146545e-05,0.0008019294068685312,3.005010292902232e-05,76654.26886847292,93508.54492182305,18422.090729140746,2.042842350793742e+48,4.6556602636165086e+48,8.982450732867856e+47,129974718936965.27,239861558281282.06,45114703198287.55,832746.2351007249,14362924.600088479,622161.0680291948,9.590480724364612e-06,9.592058092514081e-06,1.9184114051578657e-06,0.009810770744817279,8.484715208316269,0.00971785364635532,40572.85074860431,49013.91729564768,9656.178480620469,391.36059521233136,472.707497936114,93.1265997678906,0.009810770744817279,8.484715208316269,5.424352936985881e+49
3855744.3396849576,797861648.3385651,3199615.6485066363,2678742958544619.5,4769342914680474.0,808350583232387.0,11060809246678.252,27315438091257.992,4571988266179.883,3.1492783126808225e+25,5.315278952882734e+25,9.99903634061986e+24,2499172768954233.0,1.1924387582003632e+17,1658949057694460.5,915.9451177026026,57690.88916805238,571.096765907323,2223271966390790.0,7.816004252713846e+16,1568449539670083.2,14866764413012.588,507697821026332.1,10604217056810.314,3450681.4664041973,521589605.6270769,2497947.1354233767,70011.37149118338,3758660.67584564,42134.53264637488,1.6563955182608022e+17,7.739073054296327e+18,1.1704599138913638e+17,34655.86084988171,5225296.508707041,25106.816226355535,22331641245771.24,783775881736491.5,15763400034232.848,712.3412770709425,37742.64681397153,427.71433131331804,1663765433742788.8,7.750358656238242e+16,1174933157886176.2,1480090969876478.2,5.063071626275131e+16,1055296986227876.0,5907147.970673943,1355934370.6445365,4931064.572604609,431503047.7043326,135228670502.0928,402319171.93696415,4.868519670594135e-06,0.0014552524695996506,4.202827106765199e-06,227851.05428945398,634014.5831761048,96696.1463496307,8.973346117349668e+48,1.3838113241916006e+49,2.5909817878820636e+48,672401221209363.8,1178750788111472.2,194437044748015.7,1891270.7068799213,31075026.973483924,1104306.385472538,0.46730887430598494,0.5745064101468428,0.11487240081161787,0.01006573661814103,21.44490375179339,0.01003923163050317,94225.45146417036,410319.6352570677,61395.811754415234,940.820783162948,4115.635882842432,616.4499281534431,0.01006573661814103,21.44490375179339,2.194418549080127e+50
5421450.786321288,559126976.173255,3626113.468040929,1.4764077143444608e+16,1.909454557576013e+16,3804953805960059.0,100932529471217.42,122177012507654.28,24366438725777.215,2.0284593351284987e+26,2.543536898466185e+26,5.07245686133144e+25,1643936438076885.0,8.484709659183666e+16,1187559836432439.2,1778.2622207809022,49855.8848872189,1034.835496264022,4047344143289758.0,7.173498657202488e+16,2140847004467401.2,29392128628503.723,472184035712072.4,14124942154267.074,3968539.9572475576,380091926.9715357,2829144.090950947,131209.52743628726,3475328.7514572674,78727.46235836297,1.0565458638342371e+17,5.866690568679874e+18,9.14270919754912e+16,39370.998171442094,3719247.6832227586,27929.176902319792,40152796892884.56,704142960206255.0,21174651824507.44,1301.7004037809165,34162.700309474545,782.2125586144168,1039117539151400.5,5.736203906748594e+16,899562116644213.0,2962684267816835.0,4.810845990512806e+16,1429257909562838.0,7406282.649322015,908986345.4904134,6262603.52935409,423226691.4133834,84876286620.29482,339691064.5391096,9.93080330260685e-06,0.0006181638488834808,7.564437592106939e-06,1074598.6874012195,1446734.330372187,287806.1016618143,4.566181158432935e+48,1.3706678651070139e+49,2.4947025985763347e+48,787994933875870.6,1215777611614978.2,227041350005122.84,1400528.5590190422,26484032.845204826,1068948.3014295215,3.8726835241666593,3.875731706642464,0.7751463412858147,0.009800769741511879,7.670159950265187,0.009731569572665905,749363.0868834208,936165.5997709049,186469.52967478614,7346.34224896429,9164.157669695032,1825.4030831435127,0.009800769741511879,7.670159950265187,8.56075124345697e+51
4336148.871522607,635829092.7730381,3735295.287460958,2.032558338545761e+16,8.493652903073814e+16,1.3228481989716752e+16,99358886118359.56,415240557590547.5,64713721228920.14,3.877242991120891e+26,1.4259521192313424e+27,2.4400747362543812e+26,1888916091239491.2,1.010643197295143e+17,1512112235794531.5,1674.0728558163223,60362.27900384573,1109.5818398314436,3846567878760102.5,7.650207525489989e+16,2056975827096047.2,18802187036006.777,546436314327852.6,14094601903691.506,3679574.43681997,462105883.8546288,3029981.7632559733,98277.59567210003,4467927.87841698,71597.98484461274,1.862144702049666e+17,7.374641853365537e+18,1.1836189109930069e+17,36533.437218752624,4552236.930535315,29959.77665439581,38188202148167.11,754863424418170.2,20425730022233.484,982.0926669248798,44217.067474717696,716.6181131506862,1828441715608484.2,7.256244138588546e+16,1165185457195317.5,1893880429943585.5,5.537841782595185e+16,1420116332350039.2,8806939.816795912,933735550.0478582,5382694.799323598,616504356.8921158,101705132571.34885,481942411.51319426,0.00020708016982233515,0.0011790392420534903,5.909787925295274e-05,1065523.468364712,5560117.139561942,758460.7597690066,2.8876804017095243e+49,1.030523521786931e+50,1.7005698467372022e+49,687134878496164.1,3906397168052780.5,535611131709146.0,1148456.231654171,40860803.806012616,1063222.9908027141,0.1311493866966204,0.24924683432126818,0.046657483398912306,0.009884835922218145,10.238025704378494,0.00983603271522015,530404.7142782096,2752979.6967556975,368807.1238984247,5208.668452066936,27036.268850828114,3621.634261549128,0.009884835922218145,10.238025704378494,7.293293926968635e+52
3342336.190660957,386249772.0856335,2545120.639820135,1.1511633094129878e+16,2.4537086211430944e+16,4620374368263445.0,77261728237168.55,145231261996845.22,27137333708492.562,1.2938887566566286e+26,2.949487579667644e+26,5.591078983440727e+25,2396122929994922.0,5.865021304624739e+16,968318467647249.8,1209.9483827727106,28178.772615749895,727.2825174181264,2156025507262641.5,3.945812979183916e+16,1169991184036074.8,11171211211401.996,251061036869234.6,6837018320631.364,2098695.331499296,255275824.08389363,1727565.0718079344,65278.47311240346,1830066.1740965396,42868.024450920624,1.2423316118225451e+17,3.8045308882754145e+18,5.77506802301275e+16,20980.57945681869,2544941.7548247213,17337.155918269993,21553254558463.65,393973273869736.3,11755377347712.977,660.2303934756192,18289.781439881925,433.28221812651026,1241928232548315.0,3.791793539118071e+16,576885904084755.2,1117483962965727.9,2.514934645769551e+16,680594281078677.6,6448559.728577581,641081707.1859127,4415959.34714974,371574899.02376336,65562147944.69352,277489572.118013,4.064903913253163e-06,0.0004953643477131994,3.127061356935124e-06,1024181.528837828,2130552.6839294094,396219.1640489466,1.0249385947564171e+49,2.366261401833944e+49,4.0001090639660414e+48,594701308508061.4,2075061873217952.8,312350976515113.75,1460936.5757974745,22699589.116316233,982456.56845279,3.651157345170474,3.66912912381304,0.7338236403042842,0.009992994690381705,7.472900070066562,0.009960934569162059,689163.0491403063,1249670.4727806014,229368.25647950073,6873.919130288022,12454.042725439946,2285.618306690752,0.009992994690381705,7.472900070066562,4.9068236939827656e+51
5976022.15418117,402275461.46422327,4509546.066875176,8734118673667877.0,1.8484499425861804e+16,3652976439389306.5,58249740856233.88,120939094362644.95,23960599905239.27,8.446155805272235e+25,1.9960243570141192e+26,3.893775126319004e+25,2795727265332144.5,6.475360329052988e+16,1964807812602380.0,2162.8237265566354,37270.519318198676,1270.7348947276598,4516795750597456.0,5.249327058848224e+16,2698177667531397.0,35712840787264.16,383033079168706.8,21480556013356.43,5250622.592589576,291810362.5423936,3841495.344189928,170197.71480287577,2735700.8570605638,107230.20747757144,2.2401025455042685e+17,4.795734295667038e+18,1.561465300028853e+17,52397.43462030004,2889525.4868217483,38330.886976459806,45275277954153.2,521197531634412.1,26950634839010.805,1706.02109777548,27202.47597124103,1073.7690449675597,2208572446606270.5,4.7443752065072824e+16,1548557355489280.5,3562818712521700.5,3.857250233351782e+16,2149688293545037.5,7576156.310343663,597801723.5688334,5748656.716005645,733602154.3195087,64278058654.27756,491463410.4379095,1.129174993124183e-05,0.0005009592869828134,5.34423643549288e-06,903189.933556466,1895185.333935634,375334.8679356318,5.636614997207866e+49,1.0233295786442293e+50,1.9518044000167933e+49,3584880231927668.5,4527038830518190.0,868202135825987.8,3529408.8931886936,32583010.196658477,1777388.8925346162,44.39492349680411,72.07214349659219,14.414428076027136,0.010013153313802476,6.247281305398134,0.00995943598681529,608731.6585038865,1261487.1653744883,247239.02991908678,6023.570498559476,12500.568787371498,2450.1307697908505,0.010013153313802476,6.247281305398134,2.432799327151265e+51
12761668.654189974,851385161.3875787,9423538.795536013,9048811035224276.0,1.5930190934973038e+16,2569767448659739.0,50896738071282.875,98588083236689.06,15609608251992.975,9.682589477219474e+25,1.5263266999480396e+26,2.6693999413994435e+25,2.4949583417393356e+16,1.448991706079235e+17,8920809749506392.0,6792.530795510494,98100.35732110133,2969.885156765254,2.249936618345663e+16,1.575874908700329e+17,1.3744399818504668e+16,162860186839334.97,1124342380759431.0,97169902187421.4,10018544.05619266,605554105.4531243,6846098.983804506,349619.6542139766,6899892.821315028,195399.5804482599,1.8173403730703895e+18,1.055935203439478e+19,6.87065251800972e+17,100427.57236241116,6036483.962949378,68628.39576591227,224288041310445.38,1576416105416772.8,137918183050773.92,3540.6451836097626,69074.34640464751,1972.6501614539525,1.811640867332779e+16,1.0526054549633654e+17,6857829135787721.0,1.6337255249969106e+16,1.124406377343356e+17,9691573169828606.0,18815268.16260779,1324277288.3235765,13375268.052957386,1419595600.2493234,111198509849.89587,747516627.5012457,1.2625791123161927e-05,0.0021229972984940474,7.278164621584122e-06,845651.6858825891,2300724.4360529166,341233.06354712823,5.815649511916842e+48,1.225380885315547e+49,2.1648066132427543e+48,323110541121694.3,1366706772180886.0,184755301358885.44,1022499.5783567113,40603184.12779602,824660.785526918,310.8417853972723,320.5138096994775,64.10082016004988,0.010030470599087358,20.972274453752128,0.009993767251013315,478858.2359193561,1652549.0370202372,261038.78895980323,4756.526817540968,16458.38017180446,2601.2390069783787,0.010030470599087358,20.972274453752128,1.9425994255182556e+51
3715789.32144074,641449850.3389018,2925260.381147816,652665066196044.0,1109709323625603.0,200000964079219.4,2704462284184.5537,6751770087209.831,1182755213093.147,8.353921072808788e+24,1.5456194677986373e+25,2.958198196563517e+24,1417011432542165.5,9.026954467186854e+16,1239092122899317.0,790.2402266531989,45177.25427114745,620.4769310234019,1696878346939877.8,6.038228059626541e+16,1226631921578827.8,13807090281333.033,381191260082958.6,8973965792810.098,3160762.380592578,409647507.64644325,2457981.182170465,52447.28349580685,2934004.0114690727,39948.71388663608,1.2185177159035045e+17,5.800580829092837e+18,8.854947397163832e+16,31266.12930277908,4034591.8197785527,24311.85275042226,16844121048303.312,595322254023563.8,12149180176721.195,520.6197565377689,28954.53059584771,397.4115165854778,1205352629387576.5,5.711304902965101e+16,874103330952034.2,1395789389983871.0,3.866192618644331e+16,906203674640159.8,4615173.490708641,1105946731.7458003,4448580.811140301,424316400.90159756,108430211025.61063,352268614.97477484,6.0613119481580305e-06,0.0011800614519132755,3.817524192561137e-06,50990.62882209689,144202.93147908722,25138.270473126777,1.4294264310542686e+49,2.392648129051007e+49,4.6405416794854855e+48,240748120297758.22,598179623221196.6,93112009691034.42,1544440.2717951331,26325150.598778024,1149647.1593454224,0.020545937822889593,0.024317522829898502,0.004863400606350957,0.009873574246061835,17.996607461800078,0.009854670759723455,26975.946951952792,115740.47980143319,19797.659340734244,266.65478022249323,1142.4070437249623,195.4127900485648,0.009873574246061835,17.996607461800078,1.760092675889081e+49
