Max Rank,Sum Ranks,Top 5 Avg,Max Rank2,Sum Ranks2,Max Rank3,Sum Ranks3,Max Rank4,Sum Ranks4,Max Rank5,Sum Ranks5,Max Rank6,Sum Ranks6,Max Rank7,Sum Ranks7,Max Rank8,Sum Ranks8,Max Rank9,Sum Ranks9,Max Rank10,Sum Ranks10,Max Rank11,Sum Ranks11,Max Rank12,Sum Ranks12,Max Rank13,Sum Ranks13,Max Rank14,Sum Ranks14,Max Rank15,Sum Ranks15,Max Rank16,Sum Ranks16,Max Rank17,Sum Ranks17,Max Rank18,Sum Ranks18,Max Rank19,Sum Ranks19,Max Rank20,Sum Ranks20,Max Rank21,Sum Ranks21,Max Rank22,Sum Ranks22,Max Rank23,Sum Ranks23,Max Rank24,Sum Ranks24,Max Rank25,Sum Ranks25,Max Rank26,Sum Ranks26,Max Rank27,Sum Ranks27,Max Rank28,Sum Ranks28,Top 5 Avg2,Top 5 Avg3,Top 5 Avg4,Top 5 Avg5,Top 5 Avg6,Top 5 Avg7,Top 5 Avg8,Top 5 Avg9,Top 5 Avg10,Top 5 Avg11,Top 5 Avg12,Top 5 Avg13,Top 5 Avg14,Top 5 Avg15,Top 5 Avg16,Top 5 Avg17,Top 5 Avg18,Top 5 Avg19,Top 5 Avg20,Top 5 Avg21,Top 5 Avg22,Top 5 Avg23,Top 5 Avg24,Top 5 Avg25,Top 5 Avg26,Top 5 Avg27,Top 5 Avg28
7282481.102652671,885041893.3542886,4316439.817392698,2.5286370378246308e+16,3.812576066298482e+16,55769427962870.984,103322481576984.0,4.2022945975949504e+26,6.535201007059474e+26,8007181270320606.0,1.552198574379168e+17,927.0115639411015,54179.668700567534,1.040123377893987e+16,7.619446260721886e+16,53034531010493.27,508958891319232.7,3751050.8129993933,625188029.0021765,74799.4516258675,3831480.2528189644,4.1663231063696134e+17,1.1028232653455167e+19,37132.418911108216,6120735.957184229,102963939740164.44,749204627738542.9,748.4208731383311,37818.90007489861,4124328424680585.0,1.077454661691151e+17,5357453850237604.0,5.177489356548357e+16,14138579.735230545,1379840596.4810414,566335616.4670695,263496986172.53534,1.403718209613604e-05,0.00131030705025068,1521550.9337964857,2417966.9094099915,1.6722655853495127e+49,5.53663708342727e+49,211749127654631.6,775609492903594.1,946239.5851100616,39755678.03373775,48.52431591428244,48.52774477533462,0.009911180925846159,19.15321635972309,345923.6207436956,866869.2277943955,3355.8009285193125,8487.995733268148,0.009911180925846159,19.15321635972309,7460729648532642.0,19862351708526.617,1.2923306053210291e+26,3088003251618376.5,741.7120804701009,3666710610361497.5,21298640739314.93,3056167.7467137775,52606.40943029637,1.9318462352222486e+17,30211.609237590816,36284212618805.28,524.3300155561266,1908394140556010.0,2153246602780336.8,7215617.407690758,464505115.664577,1.1542960362717311e-05,471580.57935145264,9.73921190218252e+48,116852808641565.38,807557.469557357,9.705548629104594,0.00985969078326194,166258.72383575648,1627.512990726447,0.00985969078326194
58763134.700441524,1759175757.1510699,14129131.920922792,2.6990568117282136e+16,8.583364182730389e+16,75563182058411.62,274466447880640.1,4.841857749345273e+26,1.708871310785841e+27,1.9330597470849577e+18,2.2496483053696947e+18,1092.057840863545,71351.82919437958,3.70770624968594e+17,4.8254879552761216e+17,3453105999822234.0,4181159890755814.0,55599287.18507253,1183538049.4085903,104971.06119376383,4827603.78888862,1.8581006006238773e+20,2.069886923777464e+20,547279.9605406837,11687843.318211323,3649603138382250.5,4757338368651591.0,1033.2606969727615,47913.45094457361,1.828982483183844e+18,2.0378347180816865e+18,3.5080807997233664e+17,4.242742088071043e+17,62107019.2559831,2942121771.649134,31124658214.83996,737163827331.2235,3.391516248758418e-06,0.0016629616716653697,1504568.7110327752,4759206.467476758,2.3159802053714026e+53,2.3225067817248264e+53,580366589725684.9,2845691507849858.0,11703079.047157034,84983558.47705445,1.5860727340544503,1.837690105758367,0.009952823076457023,52.313612348595,426667.46140697814,1758039.5135880548,4212.21216749281,17414.563486275332,0.009952823076457023,52.313612348595,1.2480551616809596e+16,40428038933216.58,2.642050288705179e+26,3.8919863480053203e+17,653.3168009566334,7.520198471733373e+16,697709866822943.4,13128912.618215749,55929.52072519495,3.735639298829545e+19,129447.64801129475,740403416442898.9,557.2496993594831,3.677070718683565e+17,7.087316634732734e+16,16522203.647477407,7667974224.696997,3.104186762749607e-06,664853.4689738256,4.6381895255634207e+52,353012954362724.7,3182060.6373792235,0.3675287506849151,0.009920747386688333,266298.5215388329,2640.6504623928613,0.009920747386688333
5422110.446339757,1598969114.2568114,3352792.206909434,1.643440548160644e+18,2.0100782777021737e+18,1491948134575816.0,1980272299581702.5,9.994337198571718e+29,1.0050920260454152e+30,1.0771322384338645e+17,5.223512719272202e+17,369.37599779090397,53388.33087716733,2993422974397827.5,9.142948802917482e+16,29399281692306.715,644069683872039.9,5399963.182940545,1123642123.7123885,30788.40163007625,3760077.577377893,7.618016367808187e+18,3.8046289529101976e+19,53252.13100257186,11168977.620104967,29519859113546.21,910348759478345.0,309.5983147147893,37521.813571990286,7.049512384256588e+16,3.6940854558701286e+17,2981195977597347.5,6.4681811631788376e+16,6130469.906255286,2532184517.082724,48986839168.29108,839223975063.6138,4.48417544237852e-06,0.0018587693822701146,2702427.166180206,34570552.27385459,2.3872111693289067e+56,3.043460740962001e+56,6469986255839658.0,1.0147623810275806e+16,4812163.616322978,128221981.14364389,1.4898618105409518,1.7619956327924609,0.01015540074342638,71.41772475632185,248775.45708788492,4881045.002583659,2453.3173249997335,48364.26154625645,0.01015540074342638,71.41772475632185,3.454397204969689e+17,319907476187594.94,2.0024953422739466e+29,4.8659165157706344e+16,301.9045939282089,1672486551755198.8,12416044197137.744,3000534.336737127,24915.968726427243,3.7118022472199414e+18,29893.315998708822,16540351773487.566,250.71003286601808,3.5160898924223624e+16,1253692576249149.5,4996050.603582758,19085921139.247276,3.4993357550040174e-06,1491441.0498866483,6.08690479279249e+55,1582381845483256.0,2006333.6448804408,0.35159739430063514,0.010054896385492477,201271.72390824545,1997.2935842217673,0.010054896385492477
7471996.292410295,1384653821.9283745,5652921.845139058,4.668847664467269e+16,6.1245969531991064e+16,109673924706240.61,138877496021859.72,1.4054315672948338e+27,1.7919848210091826e+27,5258515000528834.0,2.7571480976925965e+17,9329.58459749951,110208.38705430692,8017386511582661.0,1.5791591745084003e+17,55830728593793.2,998386974873467.5,5129212.035960352,934119973.1004102,301308.90874006355,6682478.500384223,3.558366301241833e+17,1.848087727822957e+19,52032.79104140858,9380158.866627526,81331595210078.16,1596620571398342.5,3118.2590886807275,67768.0301935883,3609749975302783.5,1.852988634245842e+17,5503599544599168.0,9.884764274507438e+16,14743011.64826512,2371103019.907199,717957740.7932488,448468170085.0109,6.337798380637812e-05,0.0012895073989415474,1550992.5222441389,2165000.12766422,1.960582934302537e+50,8.246781755913936e+50,358983705925696.4,1055566475105451.4,1152653.2733793086,70208979.26945168,0.0005936679162393074,0.0005938476665165527,0.010045252680384968,26.023850497253626,364475.57514477434,497456.88550676365,3643.3708985438752,4972.887799655969,0.010045252680384968,26.023850497253626,1.1493482936551266e+16,25913862520023.04,3.4447203063867304e+26,3021458301747530.5,3870.851936962419,5591500137155112.0,33054706962614.15,4090519.726445484,180534.75216795094,2.0380488805853504e+17,41482.08289945751,57016863572461.14,1866.0344581066067,2067130458672719.5,3248941967344787.5,11781051.25809373,589548328.1452701,1.9109058104325567e-05,387595.80132862576,1.2982874263178261e+50,126467824276637.66,809777.2688597889,0.00011876878900279108,0.010018659902101637,87043.90190306753,869.8664673492694,0.010018659902101637
5573290.22212681,1567800028.7436564,4518258.749656741,6.3056689610861224e+16,2.536544129466955e+17,222095226384020.25,703469227564497.5,1.6403297709973885e+27,4.7598099107747677e+27,3508471121476045.5,3.038430604055958e+17,1036.7864749657138,75883.42444422762,5621772128860689.0,1.374395102456936e+17,31061563900054.316,885751572112212.8,4032860.7488761987,1029802315.0476346,91468.9062164426,5058684.226171067,2.2353202109751283e+17,2.0065250803110355e+19,40375.815925723924,10198408.71149788,56313714877242.9,1365609641512576.5,924.6504473181811,50300.04890130669,2228040486429171.0,1.9855265306127894e+17,3100861567964455.5,8.91569849218052e+16,11815482.2612154,2682977438.3610377,518533607.7815745,509407683335.7287,7.0014577924094905e-06,0.0012112946887274734,2423991.916127226,15328780.036325403,1.5444622226403446e+50,7.798317305663225e+50,814568617240000.1,3964366577397736.5,2659276.013291756,77349336.2214117,0.12990707260913953,0.1472879496233889,0.009933528813888374,30.716696717145968,862643.1483924789,4354786.299117758,8537.66724335909,43040.1594829601,0.009933528813888374,30.716696717145968,2.5189966722652664e+16,75517056501982.7,5.644964035185421e+26,2462252952592666.5,867.8893161873135,3259814689045307.0,20737029679441.242,3593161.6392009393,63826.10125860913,1.8162992112519955e+17,35933.52351926004,32653450525999.758,640.8340498747871,1812030113842201.5,2074360299299616.0,8097781.874029189,489433882.1179123,6.09263204657465e-06,1272130.9898476335,8.343155338334666e+49,311138739025521.44,1358698.1349381928,0.02882250786370342,0.009929586598859848,383711.38252962485,3794.9973724544097,0.009929586598859848
7762301.716923188,2290796473.5176454,6355490.056190784,9.045637475418421e+16,1.824246665207457e+17,743596492047713.9,919782604871019.9,3.082898159086845e+27,5.531776447321456e+27,5518127726704004.0,4.0211555461233024e+17,2998.472346715224,151716.96704676055,6566114727992267.0,2.3060522760488042e+17,60253327944548.71,1643574557198703.2,7108066.966354011,1605737122.392274,271079.50498045096,10823066.244332751,4.8546676287805184e+17,2.814966349841388e+19,71997.24294377543,16010114.918916482,65906050416968.516,2307040608513899.0,2745.750296042426,108413.03452610006,4872774582144197.0,2.803105532308356e+17,5948626259341633.0,1.6424915750906906e+17,10022858.633540753,3609598659.8672867,986635352.9495748,619155320583.4749,3.19689690697631e-05,0.002482543512247103,2654111.589626116,6649066.667001276,4.1475095678632105e+50,9.262244999188938e+50,1.1244694339681436e+16,1.2748566817121538e+16,3684627.6592305885,97481368.20720291,827.2506716765504,827.2596521857886,0.010033418256173786,44.56815388605193,2427493.122542949,3337673.197046343,24370.10118019285,33397.60602951931,0.010033418256173786,44.56815388605193,3.463478415428031e+16,179253686619940.3,1.0697967541741176e+27,3626989550663719.0,1597.4201794764078,5057662561340355.0,42515886159218.09,5732356.9350098,145122.2126323572,2.879542221891116e+17,57724.45814789055,50886319196751.24,1469.05746354564,2883747459684179.5,4222285221882562.5,8587411.061179306,721336281.5516901,1.1183268607172554e-05,1217440.152869574,1.5812750026322872e+50,2416494982844777.5,1781284.9506781674,165.4519261818229,0.009983720866037049,632575.522721882,6331.6021499987955,0.009983720866037049
41440620.73861509,1648213540.7019167,13165742.82265558,4.180645518402467e+16,1.0773433543598742e+17,146392798052324.84,306833747465606.5,8.731389150808225e+26,2.3557363439857541e+27,2.5890690302857825e+18,4.268767341466125e+18,773.5924145917112,62507.980228992856,2.6147285927936288e+17,3.9118181399037715e+17,1717325047201735.0,2637193799973931.0,27527486.1996181,1147547358.8552203,53100.30739151944,4286773.368500815,2.3985587689119367e+20,3.537623097755199e+20,272177.4495530914,11378816.982573746,2585307479583758.0,3862097742756558.0,534.0566575422405,42695.73380313651,2.2562928486408993e+18,3.382984584821029e+18,1.7368684148788378e+17,2.673592984220709e+17,62385829.012805395,2571042621.1592603,156205722536.20312,834394717629.9435,2.837562994457944e-06,0.001462715969164188,2001720.0755415645,5702088.222896626,1.8537217891497219e+50,8.910990219896072e+50,525360029244986.8,2533806664883078.5,1743786.388886789,77975704.27257232,0.08716477480165394,0.15007391117789137,0.009961250127679133,47.151367369559395,705610.369194235,1849502.065355774,7009.381720744836,18373.49491041791,0.009961250127679133,47.151367369559395,1.575692201945911e+16,44883541705046.44,3.71852768647685e+26,7.942561970098268e+17,522.3052775980358,5.833623614628485e+16,391858165337314.94,9656921.674442997,36898.08554190517,6.660337415021189e+19,94447.83855113699,574501456949207.2,369.7746648078055,6.354790171810358e+17,3.983883730000471e+16,18801513.047882695,37326174252.841545,2.7132929942447414e-06,781250.8373020095,1.3572915798340285e+50,273452383891595.34,1300748.3469345632,0.03000990888618265,0.009941588198253793,272772.5210488931,2711.817168560216,0.009941588198253793
7244622.329881083,800387644.0440834,4278220.623723099,8.088149831884267e+16,1.6194525461497965e+17,1153714663190535.8,1573443222180424.0,3.071632031974227e+27,4.633180066160043e+27,2302342645401390.0,1.5794654001176925e+17,3614.5040644664673,39788.24228102747,6170375852272299.0,6.860387146496694e+16,52484552702611.61,466462945511616.0,6163090.329196,542438306.7284336,307534.8954906538,2765742.9961978965,2.0343950480903498e+17,1.108707612739806e+19,61621.977588794216,5291654.814509097,61694822268289.44,673814320036325.0,3074.9035671150814,27232.481458240225,2014769552204514.0,1.0783331473303078e+17,5249215488541298.0,4.747663993660047e+16,8515947.341219392,1302265406.488668,953750252.2580736,286296607767.7859,6.3952792942903655e-06,0.0005854999397186663,2129752.75104692,6596695.498753929,6.25578325081742e+50,8.059588520266405e+50,2.208248775816733e+16,2.892838332291266e+16,5246243.858772931,41908503.12932188,2616.615587696276,3218.535885171898,0.009896329205199877,16.409003662999183,3067526.500877283,5446238.2731769495,30379.345448905788,53790.10435424995,0.009896329205199877,16.409003662999183,3.01854410891584e+16,307168474681628.6,8.993907902663695e+26,1753951582654344.0,1224.462622483035,2426850476428055.5,21397410813419.594,3876089.833002576,104584.4013752648,1.3219431384112277e+17,38457.687202827525,24126934210203.367,1043.2194057836634,1305655018871242.2,2152317947646972.8,5401311.447631711,856684040.1832297,4.446322295346944e-06,1127899.2746631762,1.5221556708817388e+50,5699646861984166.0,2059420.2760363366,643.7071719245331,0.00985034474553323,1025736.8788494148,10138.78877226194,0.00985034474553323
3653836.8899532952,1237403487.179187,2634514.7301635677,5.97323323326339e+16,1.5757502749051334e+17,463755962474149.0,757134689072375.2,1.5432968605161912e+27,3.275010704358899e+27,1312607651161786.2,2.4234911144887043e+17,618.8857654803492,44188.645705765535,1531282190806078.0,7.874919170806064e+16,13350524018383.57,523007440902873.2,3168377.8953693816,833799110.4672203,53375.63442369212,2946475.3827293934,9.816583121368878e+16,1.6510609482940635e+19,31856.072937737816,8272876.415429784,15396091870818.443,782856748906259.0,536.6588707061201,29317.284050812046,978789261052018.2,1.6370638045493005e+17,1327831753591166.5,5.261446285379557e+16,4213677.9321354,2026215284.9652,434977453.86743456,465761253201.2519,2.152000855903342e-06,0.0007973697410945798,2311902.276988264,8469164.989420092,1.1011390692103546e+50,5.124638142056858e+50,3807402987656220.5,6832956308949482.0,1996002.0082729447,66249893.35610025,56.72503312706781,56.72885663908488,0.009992831090876736,26.44921906778041,1795963.8544510542,3630893.0385247846,17949.38224813148,36158.75437362408,0.009992831090876736,26.44921906778041,1.771884013436478e+16,114299121238335.2,4.171956196558258e+26,954666074001748.4,450.712288435626,888625679583849.8,7299850686870.174,2312106.7563625136,35251.75167202991,7.121683473347693e+16,23179.500625450433,8906569898280.89,354.7132629331692,712168726757121.0,727934924489157.8,3682665.5494550453,413877275.6369425,1.8275129894439961e-06,874334.3613130935,5.107071430737056e+49,986418623367649.0,1212572.2308142416,11.345746311765945,0.009942902737548432,490811.15104306303,4896.604576165266,0.009942902737548432
9241437.84486268,1788349976.3871903,4194950.53010964,3.382465659788476e+17,4.814870012580875e+17,1032882591605328.9,1334022506509758.2,2.2018787296344124e+28,2.630790830489816e+28,1.0700903412299603e+17,4.3467256805471155e+17,7060.667050149198,79293.665120269,1.0985516950020544e+16,1.275015535253497e+17,85404173440460.17,879033909135533.2,7109071.925698766,1247643315.0412378,537444.7932289185,5630353.382695232,5.182356835865937e+18,2.81753754763733e+19,71845.26355315567,12300904.307346312,111021152801785.31,1261547069756130.0,5431.491370233613,55887.39013987617,4.897395420531082e+16,2.754253313363361e+17,8450722869070968.0,8.879847956773642e+16,12013406.860005235,2857895550.197844,13551350681.842756,714835215009.3156,7.5233391185855304e-06,0.0016199805644935255,5196050.893115217,10511812.171461722,1.0651814670017638e+52,1.1351041574906963e+52,3555217815748485.5,5624371384640539.0,1944652.5429135936,86890261.6562744,0.14350782046969648,0.15140772263226318,0.009978927051532796,49.30970897987906,1609161.903480817,2884681.0549425147,15866.858831405403,28427.82109717688,0.009978927051532796,49.30970897987906,9.429219619610493e+16,260138319178203.5,5.229753688210768e+27,2.25427696940626e+16,2390.0497852076255,3581068008812313.0,24121515775346.863,3110949.1932846364,167829.15584711608,1.1325163486899218e+18,31187.261547395367,35763585436780.95,1694.302261395346,1.0748308813104948e+16,2407825853524347.5,7105129.735844667,3313209605.1594467,6.257465068631115e-06,1962615.8440801105,2.24916219012815e+51,921720756288141.6,1327219.560523774,0.030273279945606642,0.009921922059396012,528147.5116591455,5204.053007085931,0.009921922059396012
12415881.830365771,2292008079.9343615,9811305.49758983,9.427322927388421e+16,4.602941300979064e+17,155318820890063.97,770925551113017.5,3.794096597758104e+27,1.0510071705314697e+28,2.741178488688805e+17,1.0518199031944195e+18,4709.576692181634,102699.31392258572,3.0924894185814988e+16,2.15769232381178e+17,154154121625606.84,1293467535684742.0,6941329.114363509,1504532470.8938684,281244.9653714369,6392768.329920452,2.6936096714499568e+19,7.196178271611008e+19,69732.53166681877,14810481.484083768,310874731601794.2,2147096171816244.2,2831.6951777796353,63561.92764771926,2.4557340594029725e+17,6.777349928759542e+17,1.5334793776953058e+16,1.3009668330513907e+17,25038473.77489384,3856062349.1980886,73129177614.017,1295665008897.0786,8.57296147436868e-06,0.0027405355078822867,2342439.5053562545,27334159.348471005,8.472496232439175e+50,2.6748982493450346e+51,338458571365171.5,2595258407381737.5,743716.6220377195,104598998.61317798,1.0070856546262654,1.1323743360398353,0.009996923531297967,94.89847977349051,537729.0236253983,5093628.870964881,5309.758048614114,50087.08126511714,0.009996923531297967,94.89847977349051,4.576835567577637e+16,81179735910663.52,1.3704656367158363e+27,1.214634878406461e+17,3613.3112898524546,1.8103957217710056e+16,101400330331512.05,5857589.817232608,201920.74241399343,8.504919682556895e+18,58836.31181276987,182033141764293.75,2030.5185250619638,7.774992787703664e+16,1.0084811454127908e+16,17790156.187198162,30991759912.617878,7.37882190643429e-06,1700922.227025379,3.9436522874494885e+50,226884072585628.5,636600.4928090017,0.22616367179147745,0.009926028735369536,369457.21410961065,3638.4955554913745,0.009926028735369536
1712113.5700803355,343431768.6729193,1244858.2052773247,5850930522080.9795,6791047496425.328,43534270142.84662,51324426898.15821,6.171986124462358e+22,6.534011509534535e+22,6520189865099937.0,6.96692625915209e+16,153.8478575282372,10603.226918367553,698767253372948.5,1.8325245216450024e+16,2931332876853.2324,102608535100737.25,943813.2330435418,203000150.33801508,6362.726417146922,636619.2245919884,3.027871855927198e+17,4.125540150600601e+18,9255.96261184015,1970295.2030057034,6641408859605.455,178066413770748.75,62.780636609767676,6207.704953800736,2877830189184907.5,3.987469875427337e+16,308416401757599.5,1.0559498877192378e+16,3900844.111604582,646836515.9645636,1680864073.1992297,141896155378.74182,1.9753004893345203e-06,0.00026422430927573807,554.6575653910901,798.8341169023914,6.35313067309903e+46,7.938888564316921e+46,14235757942805.182,16892453744841.906,572091.1880341364,3958919.949297864,8.90280720874388e-13,1.4814307764770462e-12,0.009759284502343552,8.687888598925047,419.12369026328474,624.4920709654414,4.126969581570281,6.150800236982022,0.009759284502343552,8.687888598925047,1358209481459.7407,10264885323.687878,1.3068022563647907e+22,1656777355508752.2,81.85680713283685,358971165876491.94,1670386036417.838,785711.3812739577,4732.357391135857,8.297283158426474e+16,7645.377697657149,3485902391626.4463,46.59119038554917,794121135471797.9,171923377229451.8,2514788.5146300616,628323208.2952343,1.241375041484335e-06,159.7668226693444,1.5735746921582778e+46,3378305049491.529,301207.710207845,2.962861552954093e-13,0.009596880807866904,124.89841396440777,1.2301600451685837,0.009596880807866904
4669753.193903113,1506050424.0343342,3839646.891678783,1.064170972093149e+17,4.477933789557147e+17,738605783510019.5,2084807156876677.0,4.3632631706292896e+27,1.123700167745785e+28,4.6612345401901656e+16,3.2557507740229536e+17,1663.0265486774451,82355.93551540672,2784372163925089.0,1.3604476479939603e+17,21806594891968.324,911469032992029.0,4144183.9271426555,1056900035.5177836,151668.92481369013,5771762.003361245,1.3889357348580357e+18,2.1313201656348475e+19,40834.57592786841,10349312.280925598,27584413526794.223,1338200292129153.2,1522.4179761683263,56899.13381192765,1.2650916692395478e+16,2.0737187814281405e+17,2202244349313798.8,9.267343323157658e+16,8010999.783507221,2425181657.8379946,10692047614.075836,483505802969.82043,6.783350328067489e-06,0.0012555695879632911,2595442.4786216808,22327470.97316066,9.62342439095331e+50,2.2365117198045352e+51,6489266462709517.0,1.8750637906146344e+16,2757891.0021911114,133555450.67799185,16.057516130054214,32.666716129052205,0.009960407390510585,29.090989923551426,1827205.2231411687,10853344.307245804,18014.105587816706,106710.33741019998,0.009960407390510585,29.090989923551426,5.243435434522581e+16,265301347149276.56,1.6189745666831907e+27,1.1227084489434552e+16,1033.2428680313462,2392725276153523.0,15175839957623.834,3277415.057458318,80658.0532160153,4.2702482865453235e+17,32417.87229280847,23674901812117.49,807.085847999093,4002692015122397.0,1532848433520066.2,7009041.398429565,2628223086.9918585,5.765095234711281e-06,1873512.3553373567,3.0470049455729943e+50,2189676610696364.8,1782888.7049546528,5.621986506690842,0.00989971218086309,987404.9377446054,9727.768401834435,0.00989971218086309
4268751.082591641,1253936382.2675936,2622816.09654307,2.2800388740066898e+18,2.919568557819147e+18,657570110489128.6,1626645765162363.8,7.210115995586822e+29,7.398469549522458e+29,1.0659426867167224e+17,3.9528443925866214e+17,10709.30766963084,61803.935543867745,2023410180849729.0,8.30990108983576e+16,18222235805127.297,527833303566794.0,3794439.1674903077,816081268.2904205,856639.66874164,4120324.5756964865,6.195467250794169e+18,2.4603145944710332e+19,38443.11428131249,8157758.461107703,20500048989275.566,832427636893778.0,8933.964891174342,41774.72239295046,5.932061407662017e+16,2.4274998888932534e+17,1798583869981375.5,5.269338590470086e+16,5602528.204623818,2171843099.514241,27964261605.242737,549223857161.95056,5.1530953751326827e-05,0.0010715872029613445,7210115.995586821,34971204.47610752,1.744339756896654e+55,1.744901115014331e+55,410414666124271.4,4212990194443472.5,1155322.0800056811,87279396.83952776,1993.6605690614522,1994.0765840605013,0.010229240975666668,29.196659076405748,486746.6489735566,5180896.7542075515,4852.333508306977,51630.858111190464,0.010229240975666668,29.196659076405748,5.121984132657932e+17,203138035381619.1,1.4639099691756266e+29,2.680172676399703e+16,3058.391026299655,1040397926369641.4,7622912208945.724,2191002.227366022,247063.4572680089,1.5504554126191434e+18,22245.18939313678,10449157603869.82,2562.255107405664,1.4903941081496758e+16,758736508466038.2,4187667.9427839867,8618676976.663647,1.68005543581457e-05,2984242.931315704,3.489463120246932e+54,305874910864386.2,947015.1792710077,398.81493902163766,0.010130951629762493,329911.1469396913,3282.7589375592643,0.010130951629762493
4193667.8472817005,1555409998.7899203,2978489.3715497656,7.213557113814279e+18,7.352460037564742e+18,1683251416714139.5,1997539659592704.0,4.7222554304031613e+30,4.7247876757732175e+30,1.7359886328872493e+17,7.393498930342561e+17,804.3126486847603,56251.21238497049,2801097687966036.0,1.0387845767903517e+17,17586850013324.334,637623507620512.2,3708770.2354208766,993561046.2286148,64430.738105204604,3651666.8525072043,1.223174841479402e+19,4.724781157658387e+19,36867.601290914215,9711806.752141584,26595107116366.227,1015816218802519.2,640.4836677817094,35925.30049201829,1.1117915457890738e+17,4.430453174760956e+17,1769184421561567.0,6.517052513605813e+16,9582355.29279472,2760138789.4361706,37119605571.871994,741329502297.7887,8.10025130745965e-06,0.0011741029856012872,11019185.006224468,19218007.564842194,5.8083854065531375e+56,5.808391438754276e+56,993309698786175.4,2667685563968671.0,1329184.9561689685,66090036.97154983,0.004856980019728204,0.010286156849466077,0.009872379337191147,38.04036308902942,348777.1499386131,2212096.337272864,3417.1501130039064,21466.56039146641,0.009872379337191147,38.04036308902942,1.4577008676053504e+18,373852183550921.8,9.447172723382666e+29,8.277730573080963e+16,539.562299507285,1686048048470519.8,9316264522088.572,2253331.682347644,39727.76917167379,5.222454603948269e+18,22013.26035141253,16041407253182.777,395.9991182895531,4.742988897238227e+16,968340051938154.8,5559191.260359472,21483178692.201004,6.8969787655282844e-06,3127367.4856403596,1.1616776109689165e+56,342469070032044.4,819335.9694819845,0.0020535261179791832,0.009824403461256744,293076.6097905564,2838.8613783986048,0.009824403461256744
7806714.290650429,1595724606.97522,4611218.895080959,6.211060561790219e+16,2.71878690625472e+17,263010552289472.6,748570509209783.8,1.8764014674325085e+27,6.685232278452576e+27,2.3837934442185212e+16,3.163347955061856e+17,921.8745409047862,57157.269862419605,7285639903450187.0,1.042546847006144e+17,60944788015845.65,717817234993416.8,6639522.061352983,1081880686.0432076,66763.8395356279,3907150.7332643196,2.0612791876163108e+18,2.251072676601882e+19,65303.60460426457,10618086.089388328,71658553604837.39,1027312244237879.9,663.5516831768646,38543.67679699401,2.0273893181351216e+16,2.2063492669441754e+17,6196354198329556.0,7.284608012694629e+16,9179092.62936111,2659020881.627472,2621374184.2429504,703876317421.0492,4.940679395952204e-06,0.0014233097691898696,2060969.509963042,11731701.70968038,1.537688632136139e+52,2.5957988176879047e+52,1918902523942025.2,4886055229860680.0,1516458.1802592648,81358279.4923781,1.1931287072768444,1.5255017789157426,0.009894740003839128,51.122427040311166,962758.7588006458,3370983.1165833795,9514.219643464492,33153.39777921665,0.009894740003839128,51.122427040311166,4.2959494713470776e+16,120612621529312.0,1.1275762500337047e+27,6850938945854406.0,541.9854884767453,3309830158525371.0,26592240659752.996,3811655.5880818637,40763.67052043624,5.985890896460285e+17,37739.654151553674,32760372588336.26,406.66459320887685,5879802931886186.0,2687788256106018.5,5760082.508642085,1846177605.842852,3.2413753380962637e-06,1723012.8839102988,5.110963132421766e+51,704223862224420.9,1121599.017619468,0.3050439348044346,0.009866597277531294,504931.2926291198,4966.27667223038,0.009866597277531294
3602764.287681606,1034496550.2305915,2441144.490098289,5.770404014585329e+16,2.715849019856711e+17,176484717115511.5,758820815815147.9,2.1790452651285215e+27,7.920827971635432e+27,958658947051406.1,1.99854042437563e+17,770.3987982578136,40611.61417043503,2077817099418898.8,7.135958079564037e+16,12979910512593.953,489574485775750.1,2324259.0765779275,732477849.6028588,66111.41614937148,2957650.6080253785,6.0700455605367064e+16,1.4458145257103399e+19,23135.23548341751,7138307.832694955,20638379625158.266,698144506211913.9,658.0605390212572,28997.646253941664,602920751087277.9,1.4053537250316022e+17,1306782824128230.0,5.004188723499563e+16,5728484.568286633,1606243295.8386745,513661709.069669,381303215945.7101,3.505304073284812e-06,0.0007035564960448347,1714139.731196837,10621815.634274354,7.0614882127650164e+50,1.985314187835948e+51,2711716702006580.0,7729326797218399.0,1839331.9068539005,69996315.42781901,79.62712477051443,80.02968949862614,0.00987742711563284,21.36213138583284,1066144.398738098,3708559.044086383,10538.701487838869,36298.63053947064,0.00987742711563284,21.36213138583284,3.948784129377666e+16,103456143828704.22,1.3012630217465968e+27,716524373465911.5,465.4635279646121,954919096686955.6,6330922596708.564,1993501.560502284,36743.57334614822,5.160596523051029e+16,19759.141411289856,9466773062625.777,365.1656121403949,509219778200444.6,638562881883624.0,4106451.6215257524,446954005.98088276,2.66978412293305e-06,1313434.681029718,3.0849923719876118e+50,1192000151506672.5,1353056.2132366325,16.005025743686893,0.00983835942017473,494131.50517610565,4858.965853088129,0.00983835942017473
