,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
177,651,62870.0,NGC6753,NGC6753,19112363-5702584,,G,287.84848,-57.04956800000001,39.9937023875,,0.00811,-21.453000000000007,0.00010808033269714164,30005440024.431183,2843.0
659,1133,63214.0,NGC6788,NGC6788,19264973-5457045,,G,291.707245,-54.95126,40.8195241059,,0.010594,-20.7693,0.0004176862483130985,15985270878.142582,2843.0
1245,1719,62934.0,IC4830,IC4830,19134856-5917396,,G,288.452362,-59.294353,69.81541128949999,,0.008320999999999999,-21.7528,0.0008082126771318854,39547587899.638985,2843.0
1842,2317,62938.0,IC4832,IC4832,19140388-5636385,,G,288.516205,-56.610714,54.6075080663,,0.016132,-20.3223,0.0011869689930563533,10590586214.005829,2843.0
2299,2774,63339.0,NGC6799,NGC6799,19321651-5554287,,G,293.068817,-55.907982,53.2667101814,,0.013403,-20.2873,0.0014878191514260766,10254630115.847435,2843.0
2809,3284,63189.0,IC4851,IC4851,19252942-5740137,,G,291.372589,-57.670483,69.3938252528,,0.018397,-20.6796,0.0018063456063304973,14717701823.66654,2843.0
5743,6221,,,,19211412-5840133,,G,290.308868,-58.670368,159.17855694899998,,0.030402,-21.5534,0.003763509588171831,32912433907.91617,2843.0
7465,7949,63056.0,IC4844,IC4844,19190260-5601377,,G,289.760864,-56.02715300000001,55.7784964934,,0.012552,-20.2193,0.004892396211227214,9632078203.620026,2843.0
8954,9442,62983.0,IC4840,IC4840,19155168-5612326,,G,288.965363,-56.209068,65.3348448462,,0.017375,-20.3077,0.005819338631403277,10449126815.229406,2843.0
9075,9563,63297.0,ESO184-074,ESO184-074,19303057-5717018,,G,292.62738,-57.283859,75.6449059846,,0.029256,-20.2049,0.005899093052446912,9505172437.510763,2843.0
12817,13328,63395.0,IC4871,IC4871,19354222-5731092,,G,293.925934,-57.519249,23.187389266,,0.005253572626790001,-18.8563,0.008354540989054452,2744858745.984609,2843.0
12976,13489,,,63102,19210936-5848383,,G,290.289032,-58.810646,160.237658492,,0.030184,-21.4948,0.008458394160434559,31183151163.12964,2843.0
13335,13849,63151.0,NGC6780,NGC6780,19225085-5546329,,G,290.7119140000001,-55.775826,54.8652586963,,0.015699,-19.8795,0.008678106938680088,7043686205.287486,2843.0
13825,14340,,,374930,19214935-5858315,,G,290.455627,-58.975426,156.998126595,,0.026155,-21.2825,0.008967772722435149,25644840365.177216,2843.0
14793,15313,63224.0,PGC063224,PGC063224,19272431-5514429,,G,291.851318,-55.24525799999999,43.755340081599996,,0.018061,-18.6792,0.009581435973544996,2331739340.119629,2843.0
17811,18378,62897.0,IC4826,IC4826,19122120-5712081,,G,288.088348,-57.202267000000006,52.236431573900006,,0.019046,-19.2829,0.011539692742852308,4065930960.0773287,2843.0
22075,22727,62970.0,IC4835,IC4835,19152747-5814169,,G,288.864471,-58.23804499999999,73.5201246488,,0.022113,-20.174,0.014209211829747187,9238468875.379494,2843.0
22853,23528,,,403477,19281701-5603392,,G,292.070892,-56.060913,243.804279947,,0.053633000000000014,-21.6612,0.014705631223148087,36347956530.807686,2843.0
23684,24385,63203.0,ESO184-066,ESO184-066,19261429-5627306,,G,291.55957,-56.458519,54.50266707300001,,0.03388,-18.8051,0.015238084786671931,2618424162.8910127,2843.0
27615,28466,,,384505,19133724-5753166,,G,288.405182,-57.887959,170.76220957299998,,0.035248,-20.984,0.017743219957007457,19480495532.90773,2843.0
27899,28765,,,161535,19111373-5753168,,G,287.8072200000001,-57.888008,172.288735653,,0.033062,-20.9423,0.017917264584761162,18746491531.2446,2843.0
29948,30910,63023.0,ESO141-046,ESO141-046,19173403-5925568,,G,289.391815,-59.43245699999999,64.12484829600001,,0.030176,-19.4201,0.01918214850825847,4613600654.359392,2843.0
30623,31625,62880.0,ESO184-025,ESO184-025,19114579-5708041,,G,287.940826,-57.134476,37.4221829751,,0.034052,-17.8576,0.01959965435883987,1094057128.0171268,2843.0
35757,37050,,,380179,19153585-5819179,,G,288.8994140000001,-58.321648,175.571460029,,0.036217,-21.0213,0.022733796604612267,20161368150.58041,2843.0
43762,45296,383826.0,PGC383826,PGC383826,19324981-5756551,,G,293.207581,-57.948658,134.164851665,,0.031356,-20.1532,0.025825993814022855,9063167365.688791,2843.0
43768,45302,390594.0,PGC390594,PGC390594,19130224-5723257,,G,288.259369,-57.390484,93.2263189648,,0.021926,-18.4847,0.025828965816413925,1949305912.2108207,2843.0
49557,51168,63064.0,IC4843,IC4843,19192167-5918315,,G,289.840332,-59.30876899999999,89.3460155587,,0.020953,-20.3044,0.0273119026787238,10417415826.222868,2843.0
49558,51169,63068.0,ESO184-056,ESO184-056,19193747-5634276,,G,289.906158,-56.574337,84.8483136311,,0.019491,-19.6512,0.027312113623390588,5707947894.951297,2843.0
49563,51174,63152.0,IC4848,IC4848,19225456-5646509,,G,290.727356,-56.780827,84.6893864565,,0.019451,-20.1501,0.0273145017544834,9037327067.475641,2843.0
49567,51178,63246.0,ESO184-070,ESO184-070,19281538-5723352,,G,292.0640870000001,-57.393127,74.9452707751,,0.016531,-19.1957,0.027315291435996345,3752148342.2319436,2843.0
79360,85973,,,89050,19283658-5819033,,G,292.152435,-58.3176,180.71611511400002,,0.040948000000000005,-20.893,0.04076459279293306,17914306484.060318,2843.0
87491,96872,,,161530,19082299-5817148,,G,287.095795,-58.287453,220.291599878,,0.049597,-21.11,0.04656309752367166,21877616239.49561,2843.0
87505,96887,,,161621,19293988-5718347,,G,292.416168,-57.30964300000001,229.04471748400002,,0.051437,-20.5486,0.04657113478007478,13044877345.49362,2843.0
87507,96889,,,161644,19315500-5640268,,G,292.979187,-56.674129,218.29021422099999,,0.048911,-20.6562,0.04657195262278456,14403896763.230602,2843.0
92499,103906,,,373997,19170949-5905489,,G,289.289581,-59.09692,213.812296133,,0.048138,-20.9702,0.05028208030187045,19234460081.2728,2843.0
92504,103915,,,374590,19171790-5901038,,G,289.324615,-59.01774200000001,183.47399892299998,,0.041554,-20.7759,0.05028681700478083,16082738480.81838,2843.0
92520,103939,,,376235,19234275-5848174,,G,290.928131,-58.80484000000001,228.327887102,,0.051346,-21.0438,0.05030066404938514,20583536790.49404,2843.0
92547,103985,,,378743,19213619-5829542,,G,290.400818,-58.498394,212.3624392,,0.04771,-21.0904,0.05032507233765468,21486219098.985603,2843.0
92574,104021,,,381390,19250396-5810557,,G,291.26651,-58.182156000000006,228.346383989,,0.051324,-20.291,0.050341353198760264,10289635722.967527,2843.0
92575,104022,,,381417,19251508-5810447,,G,291.3128660000001,-58.17910799999999,175.293978262,,0.039813,-20.1768,0.05034169550006127,9262324666.952738,2843.0
92586,104039,,,382809,19251243-5802107,,G,291.301819,-58.036331,159.20570889,,0.037249,-20.4218,0.05035177527432546,11607000415.833986,2843.0
92830,104435,,,411758,19302114-5511449,,G,292.588104,-55.19582,238.35450746799998,,0.05349,-20.5431,0.050547570135726284,12978963168.493544,2843.0
116739,137213,,,ESO141-039,19150791-5821578,,G,288.782959,-58.366077,151.820104546,,0.0355049277525,-19.2466,0.06508313392964024,3932239849.14318,2843.0
116748,137222,,,ESO184-076,19312391-5529094,,G,292.84964,-55.48595,204.246015207,,0.045102,-21.0278,0.06508845144052282,20282430663.72896,2843.0
116755,137229,,,ESO184-083,19352232-5702052,,G,293.8430180000001,-57.034801,247.25328591099998,,0.055476,-21.3327,0.06509189687581185,26858391499.482616,2843.0
122411,144248,,,161527,19074150-5805378,,G,286.9229430000001,-58.093853,209.7129446,,0.047211,-20.1641,0.06851920864359752,9154613215.832188,2843.0
125652,149318,,,373214,19140209-5912056,,G,288.508728,-59.201557,225.46212598,,0.05076,-20.1284,0.07063531417937911,8858496134.510103,2843.0
125690,149389,,,377355,19190555-5840007,,G,289.773132,-58.66686600000001,223.83160684700002,,0.050353,-21.1186,0.07066114828478892,22051594613.088333,2843.0
125699,149401,,,378398,19243574-5832165,,G,291.148956,-58.537937,179.67740345,,0.040734,-20.1145,0.07066542869470968,8745809230.75203,2843.0
125726,149447,,,381829,19291824-5808037,,G,292.326019,-58.134373,218.81119431599998,,0.04913,-20.8813,0.07068370426706654,17722296574.477184,2843.0
125770,149522,,,388317,19240858-5734354,,G,291.035767,-57.576523,217.02268953900003,,0.048707,-20.4685,0.07071412730488927,12117136492.719694,2843.0
125775,149530,,,388870,19341749-5731595,,G,293.57287599999995,-57.53321500000001,226.95478350099998,,0.050954,-19.8027,0.07071664096004257,6562661438.605241,2843.0
125805,149580,,,393757,19253706-5707156,,G,291.404419,-57.121017,224.261098467,,0.050354,-20.1478,0.07073715650108763,9018202853.368116,2843.0
125851,149666,,,398478,19321937-5638247,,G,293.080719,-56.640198,161.229195879,,0.037932,-19.4002,0.0707688194918914,4529810144.052787,2843.0
125860,149684,,,399801,19195485-5628465,,G,289.9785770000001,-56.479588,242.759126295,,0.054505999999999985,-20.3299,0.07077496057159477,10664978886.20947,2843.0
125870,149701,,,401070,19154628-5619288,,G,288.942841,-56.32468000000001,80.8160194069,,0.018232,-18.6995,0.0707809502027762,2375745963.21902,2843.0
125983,149905,,,413025,19304367-5504173,,G,292.681976,-55.071499,233.177622905,,0.052322,-20.0984,0.07085802123407868,8617077521.68367,2843.0
150514,185196,,,ESO184-045,19150816-5634558,,G,288.784027,-56.582188,83.9743216722,,0.019199,-18.8517,0.08469002302335134,2733254048.1544795,2843.0
169933,209894,,,,19144503-5854081,,G,288.6876529999999,-58.902275,236.42091949,,0.053165,-19.7914,0.09294351622438933,6494713531.616873,2843.0
172049,212705,,,,19181435-5919428,,G,289.559814,-59.32857900000001,160.24671219799998,,0.037118,-18.7089,0.09392213025680096,2396403802.297065,2843.0
172050,212706,,,,19173012-5842387,,G,289.375519,-58.710777,229.28523746099998,,0.051578,-19.7499,0.0939223612762532,6251151148.943699,2843.0
172051,212707,,,,19183413-5938098,,G,289.642242,-59.636059,240.744066821,,0.05412,-19.8558,0.09392261596429237,6891599010.935925,2843.0
172052,212708,,,,19193037-5800395,,G,289.876556,-58.010998,236.685156383,,0.053192,-20.2569,0.09392298447367488,9971488667.07361,2843.0
173662,214773,,,,19213133-5828032,,G,290.380554,-58.467575,140.95920506,,0.03293,-19.3725,0.09461796822460736,4415704473.533121,2843.0
192084,238388,,,,19282674-5728243,,G,292.11145,-57.473427,122.937228116,,0.028514,-20.6144,0.1026333108107153,13859896909.913006,2843.0
