,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1591,2066,9073.0,NGC0898,NGC0898,02232039+4157052,,G,35.83498,41.951458,84.2700370092,,0.018569,-21.0904,0.0010274445735898698,21486219098.985603,486.0
1613,2088,,,212964,02231298+4259162,,G,35.80408900000001,42.987843,100.43419763899999,,0.0225216712608,-19.5594,0.0010422618733737462,5245175210.499947,486.0
1617,2092,9201.0,NGC0910,NGC0910,02252677+4149275,,G,36.361549,41.824306,80.7763419579,,0.016464,-21.5294,0.0010455092857673794,32192892546.371075,486.0
2674,3149,9247.0,UGC01886,UGC01886,02260049+3928151,,G,36.502071,39.470886,76.8421598761,,0.01352,-21.227,0.0017266379254477022,24366884234.59589,486.0
3053,3528,9556.0,NGC0946,NGC0946,02303850+4213556,,G,37.660454,42.232121,87.1448971245,,0.019534,-20.7192,0.0019648622780580388,15264409205.380692,486.0
3222,3697,9150.0,UGC01859,UGC01859,02244441+4237225,,G,36.185047,42.622936,89.6555428459,,0.017611,-20.8649,0.002078507393772975,17456613641.626427,486.0
3632,4108,9221.0,NGC0911,NGC0911,02254239+4157225,,G,36.426655,41.956276,87.4541909495,,0.017876,-20.7029,0.002338045054430805,15036958460.776276,486.0
4537,5013,9062.0,UGC01840,UGC01840,02231142+4122047,,G,35.7976,41.367992,88.5944430301,,0.021537,-20.628,0.002958956061442454,14034598729.211813,486.0
4871,5347,9051.0,UGC01837,UGC01837,02225848+4300430,,G,35.743671,43.011971,100.198975909,,0.0214166507083,-20.3743,0.0031803447569557267,11110151983.553082,486.0
5277,5754,9188.0,NGC0906,NGC0906,02251625+4205234,,G,36.31773,42.089855,74.90567386,,0.020875,-20.4186,0.003464059216854945,11572841363.352423,486.0
6267,6745,9589.0,UGC01987,UGC01987,02311342+4320195,,G,37.805931,43.338753,97.803446791,,0.02608,-20.8588,0.0041037560092685174,17358812013.14328,486.0
6277,6755,9197.0,NGC0909,NGC0909,02252279+4202074,,G,36.34499,42.035397,78.2513298401,,0.020846,-20.2215,0.004113352615620721,9651615228.750969,486.0
6745,7224,9157.0,PGC009157,PGC009157,02245325+4319305,,G,36.221886,43.325146,81.9713121684,,0.01807,-20.2713,0.0044168106253698975,10104620329.530376,486.0
6779,7259,9253.0,NGC0914,NGC0914,02260519+4208386,,G,36.521648,42.144062,84.58785419819999,,0.018263,-20.9315,0.0044403037702365825,18560941417.03434,486.0
6800,7280,9009.0,UGC01832,UGC01832,02223111+4303548,,G,35.629642,43.065243,89.881076242,,0.024404,-20.7553,0.00445416139706862,15780472400.311644,486.0
7212,7694,9341.0,UGC01914,UGC01914,02272556+4103356,,G,36.856525,41.059902,83.7933763825,,0.018055,-20.8,0.004722926146271949,16443717232.149357,486.0
