,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
2915,3390,23495.0,IC0504,IC0504,08224116+0415443,,G,125.671509,4.262333,62.5079368306,,0.016992,-20.4937,0.0018760938839455165,12401665120.253504,1398.0
4950,5426,23351.0,NGC2561,NGC2561,08193698+0439258,,G,124.904099,4.657173,62.118087324399994,,0.01621,-20.2361,0.003236423323236664,9782277982.837805,1398.0
5820,6298,,,IC0505,08232169+0422207,,G,125.840401,4.372428,136.86819623899999,,0.022463,-21.5035,0.003810586286008978,31434025417.39003,1398.0
9569,10062,23474.0,IC0503,IC0503,08221069+0316045,,G,125.544556,3.267938,62.05676753979999,,0.0127997163999,-20.1239,0.006225501272497141,8821856721.726759,1398.0
10641,11136,,,IC0506,08233072+0417587,,G,125.878014,4.299652,120.679727811,,0.024102,-20.6952,0.0069242778643984005,14930694177.9977,1398.0
13170,13683,23397.0,PGC023397,PGC023397,08203341+0434182,,G,125.139221,4.5717300000000005,64.07663442350001,,0.017652,-19.0145,0.008571959850546363,3175411402.8918467,1398.0
13584,14098,,,23493,08224169+0419403,,G,125.673744,4.327888,125.948372764,,0.032684,-20.755,0.008832196871237796,15776112696.9935,1398.0
13727,14241,23509.0,PGC023509,PGC023509,08225939+0416346,,G,125.747467,4.2762970000000005,64.3790803695,,0.019201,-19.1667,0.008908162314924124,3653255106.345687,1398.0
15166,15694,,,23508,08225585+0407186,,G,125.732712,4.121851,123.970431891,,0.027617000000000003,-20.3826,0.009833245392650902,11195409922.54733,1398.0
17902,18470,23590.0,PGC023590,PGC023590,08242584+0414517,,G,126.107704,4.247696,61.5268444236,,0.017231,-19.0673,0.011595237342064213,3333649990.04813,1398.0
18730,19311,,,23665,08261175+0235510,,G,126.548996,2.597509,191.972382498,,0.045521,-21.5202,0.01212075969878322,31921258122.51065,1398.0
20559,21172,23504.0,UGC04374,UGC04374,08225325+0334166,,G,125.721909,3.571295,60.204656753900004,,0.019049,-20.4072,0.013264911908172536,11451964682.472015,1398.0
21782,22424,23631.0,PGC023631,PGC023631,08251748+0356002,,G,126.322861,3.933414,62.5517434802,,0.018935,-19.1162,0.01403536567379327,3487225244.997053,1398.0
21869,22514,,,23663,08261313+0435430,,G,126.554726,4.595286,124.25675021,,0.028946,-20.2666,0.01408975620563472,10060973381.945671,1398.0
23565,24262,,,23640,08253592+0506582,,G,126.399681,5.116179,124.54757010899999,,0.033265,-20.2127,0.015164561942119013,9573704091.996412,1398.0
26251,27033,,,23735,08275587+0458415,,G,126.982826,4.978196,125.12929411299999,,0.033052,-20.6828,0.016849187225215653,14761143423.980352,1398.0
28049,28920,,,23510,08225765+0423086,,G,125.74021100000002,4.385741,124.57441643700001,,0.024208,-20.0181,0.018005587972171246,8002763819.037401,1398.0
29259,30185,,,23452,08214405+0432494,,G,125.433578,4.547066,134.71700090299998,,0.019161,-20.9951,0.018765985958997325,19680675470.79354,1398.0
29445,30385,,,1262298,08231642+0401217,,G,125.81842,4.022705,127.963446449,,0.046943,-20.0254,0.01888169507830548,8056752082.450876,1398.0
30766,31775,,,23720,08273197+0253076,,G,126.883217,2.885452,150.32614656200002,,0.033402,-21.0062,0.01969834433214421,19882912440.92797,1398.0
31119,32138,,,23284,08181944+0427056,,G,124.581039,4.451573000000002,155.709588896,,0.042775,-20.3636,0.01990465598071233,11001198476.22655,1398.0
37105,38487,,,1262771,08222164+0403164,,G,125.590179,4.054557,136.445921081,,0.03703,-19.9898,0.02355861919312208,7796864737.380952,1398.0
39234,40721,23387.0,PGC023387,PGC023387,08201706+0442120,,G,125.071121,4.703346,79.2601890437,,0.018633,-19.4623,0.02456951672107796,4796450866.083878,1398.0
45321,46907,1264900.0,PGC1264900,PGC1264900,08221355+0411515,,G,125.556473,4.19766,132.428255925,,0.030097,-19.2599,0.026249030226040512,3980705052.1657057,1398.0
46828,48426,3092138.0,PGC3092138,PGC3092138,08220191+0423335,,G,125.50798799999998,4.392657,83.405044057,,0.019605,-18.685,0.02655089539299455,2344228815.3199177,1398.0
46829,48427,3092142.0,PGC3092142,PGC3092142,08353875+0445257,,G,128.911484,4.757157,79.3791607026,,0.018582,-18.8035,0.0265509920177816,2614568352.2105646,1398.0
54522,56769,,,1265858,08241762+0416057,,G,126.073441,4.26825,101.61502779899999,,0.022584,-17.7808,0.029389558407949462,1019342190.4967086,1398.0
55812,58307,,,1267595,08232985+0423327,,G,125.87439,4.39243,202.855491712,,0.046065,-20.1309,0.02991189082620808,8878917077.112291,1398.0
57681,60563,,,1259470,08225719+0350326,,G,125.738304,3.842408,236.861326012,,0.053295,-20.8445,0.030674789022305256,17131681827.158125,1398.0
59998,63244,,,1268255,08343881+0426261,,G,128.661713,4.440585,213.22767285700002,,0.048307,-19.8882,0.03170587621726303,7100353971.631958,1398.0
60661,64021,,,23562,08235677+0409045,,G,125.98656499999998,4.151253,112.727212721,,0.02531,-20.1841,0.032028940560367536,9324810182.61309,1398.0
60671,64032,,,23633,08251628+0646043,,G,126.317848,6.767878,123.160835226,,0.028043,-20.3094,0.03203450916964691,10465500432.919477,1398.0
63501,67147,,,1258650,08214331+0347334,,G,125.430496,3.792622,129.594400701,,0.029530004765,-17.5129,0.033355004508380234,796452720.3990536,1398.0
63526,67182,,,1263244,08265616+0405035,,G,126.734032,4.084321,235.818352739,,0.053082,-21.4929,0.03336886111920258,31128629469.706326,1398.0
63529,67185,,,1263704,08195389+0406558,,G,124.974571,4.1155050000000015,139.726829788,,0.031706,-20.3504,0.03337005756647661,10868259513.469305,1398.0
63553,67212,,,1267212,08230533+0421486,,G,125.772247,4.363521,235.75346747,,0.05306,-20.8783,0.03337990392614289,17673395649.626495,1398.0
63556,67215,,,1267606,08263778+0423345,,G,126.65744,4.392935,203.60804387099998,,0.046223,-20.082,0.033380527863540635,8487895030.072491,1398.0
63557,67217,,,1267716,08232263+0424027,,G,125.844299,4.400762,235.79981396099998,,0.053071000000000014,-20.2677,0.0333814568431513,10071171696.045609,1398.0
63558,67218,,,1267796,08224795+0424266,,G,125.699806,4.407403,171.166484981,,0.038512,-19.9571,0.03338173643760353,7565541188.338855,1398.0
63563,67224,,,1268118,08252124+0425512,,G,126.338524,4.430912,107.48622275299999,,0.023925,-19.3378,0.033383267692963126,4276810424.6609173,1398.0
63577,67240,,,1269179,08260103+0430270,,G,126.504295,4.507518,183.29158537599997,,0.041509,-19.8407,0.03338868288329177,6796416725.740911,1398.0
63582,67246,,,1269757,08352585+0432557,,G,128.85771200000002,4.548822,240.428453741,,0.054078,-20.7919,0.03339123387334527,16321497393.496191,1398.0
63655,67338,,,1278901,08333679+0509167,,G,128.40332,5.154653,241.49608922,,0.054302,-20.2546,0.03342436650773131,9950387639.87643,1398.0
63730,67430,,,1292030,08262081+0557280,,G,126.586746,5.957788,189.28935731400003,,0.0429,-19.8246,0.033459555683123636,6696378602.616836,1398.0
63767,67480,,,1298049,08291981+0617443,,G,127.332565,6.295651,213.50846304799998,,0.048384,-20.1101,0.03347594992770004,8710438123.615526,1398.0
63781,67496,,,1299786,08294242+0623183,,G,127.42675,6.388436,218.622156535,,0.04946,-21.2405,0.03348293980859535,24671752518.516056,1398.0
71344,76533,,,3092140,08315501+0414016,,G,127.979218,4.233795,240.214967758,,0.054026,-20.845,0.03635236849597339,17139573075.084322,1398.0
71971,77325,,,1258901,08225652+0348326,,G,125.735527,3.809074,180.574866735,,0.040806,-20.2753,0.03659443736875967,10141915785.140556,1398.0
75287,81229,,,23622,08251001+0322411,,G,126.291733,3.378101,202.158161175,,0.045876,-21.4845,0.038425241649928304,30888726265.127583,1398.0
75290,81233,,,23651,08255008+0311040,,G,126.458672,3.184461,110.829237769,,0.024921,-20.1583,0.03842786299513852,9105839685.714165,1398.0
75292,81235,,,23669,08261909+0255320,,G,126.579567,2.925565,90.1243180477,,0.020631,-19.9742,0.03842882982017205,7685639327.696844,1398.0
84738,93235,,,139117,08342430+0518141,,G,128.60128799999998,5.303923,214.212846738,,0.048525,-20.6752,0.0445895910422164,14658178297.109669,1398.0
106100,123841,,,1238047,08273177+0248346,,G,126.882378,2.809618,201.121619751,,0.045603,-20.8833,0.05965683308314735,17754972337.452297,1398.0
106205,123988,,,1265456,08232430+0414187,,G,125.85126499999998,4.23854,239.16166154599998,,0.053785,-20.0275,0.059714880551949664,8072350302.488381,1398.0
106207,123991,,,1265719,08233787+0415337,,G,125.907814,4.259374,150.903784683,,0.034058,-19.8075,0.05971599194292719,6591738952.443226,1398.0
106208,123992,,,1265919,08224537+0416203,,G,125.689056,4.2723309999999985,122.226267939,,0.0278497939249,-17.6058,0.05971602400625165,867600912.2762775,1398.0
106213,123998,,,1266504,08224550+0418423,,G,125.689621,4.311776,164.33715288,,0.036938,-18.4967,0.059717418940490936,1970969936.6311266,1398.0
106215,124000,,,1266844,08231001+0420146,,G,125.791748,4.33741,190.244383611,,0.043059,-19.4386,0.05971794368063101,4692885952.229544,1398.0
106219,124005,,,1267403,08243246+0422397,,G,126.135277,4.377697,163.140720831,,0.036676,-19.8978,0.05972000173803167,7163413152.901352,1398.0
106228,124015,,,1268592,08223601+0427544,,G,125.65007,4.465112,204.842793193,,0.046504,-21.1861,0.059723893425002124,23466050448.230846,1398.0
112383,131825,,,3091973,08192188+0519315,,G,124.841194,5.325418,205.334070146,,0.0466288433144,-19.6923,0.06264227955781451,5928161137.57905,1398.0
118836,139644,,,23253,08175202+0442385,,G,124.466782,4.710714,96.1188722361,,0.021528,-19.589,0.06628512730171578,5390139436.325513,1398.0
133876,163330,,,1231504,08261916+0235020,,G,126.579857,2.583899,242.796281695,,0.054562,-20.2682,0.07579008213928144,10075810710.099371,1398.0
