,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
88,562,,,,12195066+2936529,,G,184.961105,29.6147,17.125232907,,0.002272,-20.4392,6.140335806940428e-05,11794512635.953726,768.0
506,980,39437.0,NGC4245,NGC4245,12173678+2936288,,G,184.403259,29.608002000000006,16.4055704756,,0.009788,-19.29,0.0003134390383948034,4092606597.3001275,768.0
1149,1623,38742.0,NGC4150,NGC4150,12103365+3024053,,G,182.640228,30.401487,2.35654511935,,0.006517,-14.6694,0.0007525735320396812,58044356.39069286,768.0
1323,1798,38892.0,NGC4169,NGC4169,12121881+2910454,,G,183.078415,29.179295,49.65365872140001,,0.014834,-20.4498,0.0008570602781592697,11910225933.496471,768.0
2508,2983,38912.0,NGC4175,NGC4175,,,G,183.13,29.16834,51.791258040200006,,0.0126852663426,-20.4013,0.0016148568465280894,11389902331.066021,768.0
3014,3489,38995.0,NGC4185,NGC4185,12132220+2830393,,G,183.342529,28.51092,50.4779692116,,0.01426,-20.8175,0.0019336969088119321,16710906143.107037,768.0
3658,4134,39525.0,NGC4253,NGC4253,12182648+2948461,,G,184.610352,29.81282,50.6742691749,,0.02154,-19.8539,0.002356897124350892,6879549502.324524,768.0
3702,4178,38618.0,NGC4136,NGC4136,12091770+2955393,,G,182.323761,29.927591,0.145617427657,,0.012834,-9.26207,0.002384148879441613,398866.90197960025,768.0
3849,4325,39098.0,NGC4196,NGC4196,12142972+2825243,,G,183.62384,28.423443,51.066910129200004,,0.019329,-19.8377,0.002479265117390684,6777663452.870025,768.0
5068,5544,,,NGC4272,12194763+3020211,,G,184.948471,30.339205,126.946785657,,0.021986,-21.7081,0.0033257666198588504,37952466011.09171,768.0
5138,5615,38603.0,UGC07132,UGC07132,12090980+3134103,,G,182.290863,31.569532,105.79167038,,0.02032,-21.1913,0.003370846247287634,23578707774.23129,768.0
6009,6487,38573.0,NGC4131,NGC4131,12084728+2918172,,G,182.197006,29.304804,48.99525601770001,,0.015808000000000003,-19.4388,0.00393160766066261,4693750493.393208,768.0
6248,6726,38605.0,NGC4134,NGC4134,12090997+2910363,,G,182.29158,29.176767,50.0156277949,,0.0122749261375,-20.3255,0.004090384483531962,10621845986.687052,768.0
7656,8140,38009.0,UGC07017,UGC07017,12022253+2951420,,G,180.593903,29.861689,43.4028794022,,0.010187945094,-19.6476,0.005003555808352158,5689053265.478639,768.0
9838,10332,38906.0,NGC4174,NGC4174,12122691+2908574,,G,183.112137,29.149302,51.930912763500004,,0.0183,-18.9951,0.006413797111438247,3119176857.669705,768.0
10827,11325,40011.0,NGC4308,NGC4308,12215687+3004271,,G,185.486969,30.074205,9.09906528924,,0.010836,-15.838,0.007041590112213062,170294256.18775463,768.0
11596,12098,,,UGC07190,12113190+2905212,,G,182.88295,29.089241,121.028300316,,0.031998,-20.8384,0.007546326776012422,17035700646.859016,768.0
13008,13521,38593.0,NGC4132,NGC4132,12090142+2915003,,G,182.255936,29.250101,51.69524942859999,,0.025641000000000004,-19.1263,0.00847436120003922,3519816315.046924,768.0
19973,20576,38850.0,PGC038850,PGC038850,12115677+2738352,,G,182.986557,27.643116,51.180349921899996,,0.023821,-18.5985,0.012906997903476849,2164711378.7030125,768.0
22657,23324,38903.0,PGC038903,PGC038903,12122433+2849014,,G,183.101395,28.817078,50.54776318720001,,0.027211000000000003,-18.9605,0.01458215353991724,3021342779.843297,768.0
23443,24138,,,UGC07289,12161413+2845455,,G,184.058899,28.762646000000004,119.330508147,,0.037841,-20.4728,0.015093129263996231,12165220916.875751,768.0
33410,34566,,,38231,12044519+3109337,,G,181.188293,31.159384000000006,120.594825252,,0.043518,-20.0946,0.0212986978684971,8586971075.179008,768.0
33715,34893,38783.0,PGC038783,PGC038783,12105628+3139275,,G,182.734528,31.657665,105.080336051,,0.027077,-20.5396,0.02149361287124569,12937191299.005829,768.0
40102,41591,38013.0,PGC038013,PGC038013,12022512+2928121,,G,180.604691,29.470053000000004,50.630645779,,0.012909,-18.3221,0.024794378860569444,1678185637.7824342,768.0
40132,41621,38277.0,PGC038277,PGC038277,12051584+3051194,,G,181.31601,30.855413,43.267998786499994,,0.010343,-18.1978,0.024803650274247285,1496649138.40658,768.0
40140,41629,38325.0,PGC038325,PGC038325,12054544+3103313,,G,181.439346,31.058722,192.667502878,,0.043354,-20.868,0.024805497932493537,17506527083.833775,768.0
40156,41645,38602.0,PGC038602,PGC038602,12090960+2916243,,G,182.290009,29.273432,51.13671869220001,,0.0131142965571,-17.9237,0.024809179463613863,1162733003.9367552,768.0
40171,41660,38808.0,PGC038808,PGC038808,12111720+3235383,,G,182.821671,32.593983,114.488152218,,0.024812,-20.4978,0.024813440326613284,12448585313.7862,768.0
40181,41670,38871.0,PGC038871,PGC038871,12120364+2925013,,G,183.015182,29.417038,104.649172781,,0.022247411123700003,-18.8087,0.02481543054769906,2627120540.311209,768.0
40188,41677,39007.0,PGC039007,PGC039007,12133201+2928552,,G,183.383408,29.482025,142.03006574100002,,0.032114,-20.0409,0.02481693919944697,8172595421.259936,768.0
40213,41702,39385.0,PGC039385,PGC039385,12170738+3038358,,G,184.280777,30.643278,60.0996085987,,0.015359,-18.4874,0.02482238273329753,1954159462.7486148,768.0
42632,44140,142891.0,PGC142891,PGC142891,12071554+3004502,,G,181.814789,30.080633,202.488456832,,0.045776,-20.532,0.025480766378040563,12846948998.311943,768.0
45919,47513,1952571.0,PGC1952571,PGC1952571,12101905+3133003,,G,182.579407,31.5501,104.089198778,,0.022164,-19.318,0.02635057185011308,4199523346.640664,768.0
45921,47515,1957162.0,PGC1957162,PGC1957162,12092757+3138363,,G,182.364914,31.643417,105.209252725,,0.0224227612114,-17.4803,0.02635080229121789,772894114.1300977,768.0
45922,47516,1957815.0,PGC1957815,PGC1957815,12081906+3139283,,G,182.079422,31.657883,104.29806558,,0.0222066711033,-18.0514,0.026350850624751808,1307856213.452635,768.0
46766,48364,3088984.0,PGC3088984,PGC3088984,12063881+3124032,,G,181.661728,31.400904,177.10942489,,0.040314,-20.0662,0.026537647315683782,8365270713.73472,768.0
