,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
7804,8288,,,UGC05185,09425510+2858503,,G,145.729614,28.980644,126.18115700700001,,0.020282,-21.754,0.00509367218667316,39591321672.816605,826.0
12605,13114,,,IC0558,09450033+2927079,,G,146.251404,29.452217,139.070365678,,0.026175,-21.2472,0.00821011431695475,24824470850.44477,826.0
19601,20197,,,27702,09415117+2738481,,G,145.463211,27.646698,126.109529173,,0.032165,-20.5387,0.012679510428089569,12926471708.339254,826.0
20063,20668,28351.0,NGC3026,NGC3026,09505530+2833042,,G,147.730453,28.55118,24.7298758229,,0.005375582687790001,-19.1661,0.012968962053483241,3651236800.695806,826.0
22369,23027,,,,09405655+2746396,,G,145.235641,27.777693,150.407370383,,0.021418,-20.9873,0.014394430582188766,19539794862.990242,826.0
22765,23434,,,27752,09422734+2857096,,G,145.61393700000005,28.952673,130.011241589,,0.035146,-20.2649,0.014643730954295955,10045232660.056463,826.0
26014,26792,,,IC2495,09380740+2803273,,G,144.530853,28.057587,150.777417096,,0.025098,-21.2717,0.01669718152937784,25391011372.656902,826.0
34667,35891,,,IC2506,09451278+2715069,,G,146.303253,27.251936,149.356138617,,0.037351,-20.5931,0.0220614303404373,13590642857.830791,826.0
35188,36451,27867.0,PGC027867,PGC027867,09440321+2936344,,G,146.01341200000005,29.609581,75.8561499809,,0.023556,-19.227,0.022390994935439824,3861890894.4899,826.0
36198,37513,,,IC2498,09412191+2806518,,G,145.341309,28.11441,147.79574387600002,,0.027699,-20.9943,0.02299846114550685,19666179554.355347,826.0
38000,39453,,,28363,09510814+2617122,,G,147.783936,26.286736,227.91173460299999,,0.0435,-21.3368,0.024112025749856332,26960006961.18982,826.0
39452,40939,27912.0,PGC027912,PGC027912,09443788+2611239,,G,146.15786699999995,26.189995,143.42994866200002,,0.031978,-20.3572,0.02462667694537036,10936541367.140112,826.0
39464,40951,28042.0,PGC028042,PGC028042,09462990+2532270,,G,146.624603,25.540855,92.5047328943,,0.020195,-19.6408,0.024630170786421247,5653533891.523152,826.0
39483,40971,28305.0,PGC028305,PGC028305,09501092+2800472,,G,147.545502,28.01313,65.1945291085,,0.014927,-18.9251,0.02463462676955484,2924421714.6335664,826.0
39497,40985,28481.0,PGC028481,PGC028481,09530958+2737180,,G,148.289917,27.621683,88.0596181298,,0.019216,-19.3219,0.02463839211883646,4214635297.077162,826.0
48384,49994,28128.0,UGC05240,UGC05240,09472163+2544462,,G,146.840164,25.746172,213.20465834200002,,0.04841,-21.328000000000007,0.026987265374373917,26742376570.890083,826.0
50614,52301,,,1786777,09381122+2644113,,G,144.546768,26.736473,223.20363430400002,,0.050461,-20.6805,0.027668845609429945,14729906835.417662,826.0
50845,52564,,,1833543,09511363+2821298,,G,147.806824,28.358294,240.35883724099997,,0.054046,-20.6993,0.02777647477126721,14987182645.765171,826.0
51026,52782,,,27633,09405050+2655316,,G,145.210449,26.925472,152.723148871,,0.034176,-20.4575,0.027851321298865996,11994993031.493805,826.0
51058,52818,,,1787838,09362880+2646157,,G,144.12001,26.77103,232.17747588900002,,0.052335,-20.5471,0.02786515300303953,13026867624.962984,826.0
52197,54131,,,1789371,09391595+2649175,,G,144.816483,26.821535,218.119645878,,0.0494033647017,-19.1135,0.028348332630048625,3478564015.3042336,826.0
52203,54137,,,1800140,09494213+2710455,,G,147.425568,27.179321,184.97931101400002,,0.041725,-19.3816,0.028349728356226844,4452869833.499053,826.0
53053,55128,,,27732,09421287+2649586,,G,145.553665,26.832956,144.434117171,,0.032195999999999995,-19.8973,0.028684490491590563,7160115038.710365,826.0
53619,55809,,,1783405,09492596+2638177,,G,147.35818500000005,26.638256,227.874745815,,0.051447,-20.1075,0.02892437990773006,8689604292.863054,826.0
54247,56474,,,2793671,09470010+2540462,,G,146.750458,25.679501,249.76558285099998,,0.056053,-20.9387,0.02925310284110458,18684436302.655617,826.0
54314,56543,,,27676,09413029+2607118,,G,145.376221,26.119963,209.27616977099999,,0.047592,-20.4246,0.02928327436350796,11636972285.247177,826.0
55582,58030,,,1837109,09490660+2829025,,G,147.277527,28.484041,249.509614529,,0.055972,-20.5294,0.029812308671750956,12816221363.56855,826.0
55638,58095,,,27657,09411240+2605248,,G,145.301682,26.09024,164.228367362,,0.036475,-20.2212,0.02983284544909705,9648948757.312672,826.0
55708,58188,,,1777495,09390700+2628125,,G,144.77920500000005,26.470148,167.965506901,,0.037441,-20.5021,0.029858555034485038,12497985026.06393,826.0
56245,58803,,,28355,09505545+2717092,,G,147.731049,27.285902,245.742164317,,0.055192,-21.0314,0.030114772160282105,20349793192.13443,826.0
56640,59286,,,1774991,09394754+2624168,,G,144.948105,26.404694,179.50431801,,0.040431,-19.9944,0.030299209407222426,7829968231.496645,826.0
56727,59387,,,1799867,09500424+2710135,,G,147.517685,27.170425,244.55234655900003,,0.054942,-20.4129,0.03033325860749104,11512244375.835836,826.0
56741,59403,,,28164,09475494+2722370,,G,146.978958,27.376965,149.38771546200002,,0.0334927067464,-19.3416,0.030338275442519037,4291805183.946042,826.0
56755,59420,,,3089139,09452304+2923223,,G,146.346024,29.389545,226.76527548400003,,0.051176,-20.1709,0.03034374362016849,9212128769.195778,826.0
56788,59462,,,1789889,09423155+2650245,,G,145.631485,26.840166,221.13125533099998,,0.050034,-20.2153,0.03035578055136324,9596657603.342308,826.0
57161,59956,,,1804877,09342518+2720017,,G,143.604919,27.33383,195.554783633,,0.044325,-19.2523,0.030480405100650355,3952937975.526852,826.0
57767,60658,,,28084,09464953+2601330,,G,146.70639,26.02585,212.79962955,,0.048323000000000005,-20.9789,0.03071268024841283,19389204892.140274,826.0
59993,63239,,,1792800,09392852+2655564,,G,144.868851,26.932354,213.17704114,,0.048377,-20.6377,0.031704537536502785,14160546028.312181,826.0
60247,63557,,,27771,09424849+2604483,,G,145.702057,26.080084,114.66653314,,0.025236,-19.6032,0.03181016455374931,5461098376.392078,826.0
60942,64319,,,27196,09340706+2721277,,G,143.529434,27.35771,188.05144777799998,,0.042652701326400005,-19.8814,0.03217921438817991,7056023198.801077,826.0
60954,64333,,,27426,09374747+2807467,,G,144.447815,28.129663,150.447983096,,0.033542,-20.2029,0.03218506115389387,9487679379.470388,826.0
60959,64339,,,27577,09395347+2728488,,G,144.972809,27.480236,221.052816853,,0.050003,-20.9685,0.032187845929553864,19204367139.433544,826.0
60960,64341,,,27599,09402122+2742217,,G,145.088425,27.706034,164.604600071,,0.036643,-20.2192,0.03218921020640387,9631191097.285994,826.0
60962,64343,,,27642,09410162+2606286,,G,145.25676,26.107964000000006,178.06989576400002,,0.040039,-20.033,0.03218967652818508,8113346052.28267,826.0
60968,64349,,,27692,09414747+2547090,,G,145.44783,25.78586,171.847965897,,0.038389,-20.7547,0.032192108818116946,15771754198.139557,826.0
60972,64353,,,27756,09422449+2514226,,G,145.60206599999995,25.23962,118.17387913200001,,0.02618,-20.1276,0.0321944014592765,8851971357.455383,826.0
60983,64367,,,28083,09465523+2524340,,G,146.730133,25.409452,196.140793856,,0.0445977222989,-20.1128,0.032201306050881465,8732126126.188374,826.0
60988,64372,,,28185,09483559+2856568,,G,147.1483,28.949137,231.163747005,,0.0521058560529,-19.0096,0.032202854591315895,3161112848.603745,826.0
62687,66131,,,139220,09514650+2732455,,G,147.943771,27.545988,157.807692635,,0.035227999999999995,-20.0756,0.03297421776179562,8438009305.707131,826.0
64636,68524,,,1820853,09412462+2753428,,G,145.352615,27.895243,224.27033546299998,,0.05067,-20.3699,0.033823252317857704,11065218648.54151,826.0
64637,68525,,,1821019,09452914+2754063,,G,146.371445,27.901777000000006,223.485283589,,0.0505123752562,-18.7362,0.033823343135150105,2457423460.0766788,826.0
64652,68541,,,1823348,09511320+2759318,,G,147.805038,27.992184,237.297154255,,0.053406,-20.2765,0.033828355206756665,10153131241.457626,826.0
64849,68756,,,1856187,09435540+2906565,,G,145.980835,29.115698,187.07881598400002,,0.042262,-20.5041,0.03389215557994183,12521028382.474426,826.0
66888,71229,,,1724187,09440103+2503274,,G,146.00431799999996,25.057638,201.603157237,,0.045973,-20.7485,0.03464836824062426,15681947659.1597,826.0
67026,71407,,,1754793,09421891+2554406,,G,145.57879599999995,25.911291,196.06753671799999,,0.044539,-20.011,0.03471360149074516,7950601750.844188,826.0
67030,71411,,,1755428,09392800+2555334,,G,144.866699,25.925968,246.55111059799998,,0.055368,-21.0825,0.03471609975332718,21330449131.465797,826.0
67072,71461,,,1767392,09411001+2612438,,G,145.291733,26.212181,222.12343358099997,,0.050247,-20.623,0.034733501103941335,13970115605.41227,826.0
67146,71551,,,1780277,09451696+2632529,,G,146.320694,26.548042,231.367393578,,0.052176,-21.2265,0.03476458421488865,24355665453.133823,826.0
67156,71564,,,1781650,09493036+2635127,,G,147.376526,26.58687,229.918999147,,0.0518750659375,-19.1079,0.03476897872423567,3460668500.826521,826.0
67203,71625,,,1789528,09511314+2649388,,G,147.804779,26.827461,227.736041564,,0.0514170557085,-18.8672,0.03478765493141455,2772553913.8461623,826.0
67211,71636,,,1791150,09373152+2652507,,G,144.381363,26.880762,239.393638655,,0.05385,-20.4936,0.0347913296630912,12400522937.284456,826.0
67256,71687,,,1799065,09355433+2708431,,G,143.97641000000004,27.145306,176.83180769400002,,0.039744,-20.2848,0.034806872897504615,10231045121.057718,826.0
67266,71700,,,1801003,09363100+2712277,,G,144.129196,27.207699,105.96953064799999,,0.023127,-19.3559,0.034810803428557295,4348705523.298389,826.0
67281,71719,,,1802941,09350224+2716156,,G,143.759338,27.271017,191.949519265,,0.043521,-20.4749,0.034817093006145716,12188773310.039148,826.0
67289,71730,,,1804803,09463188+2719530,,G,146.63284299999995,27.331411,218.552999104,,0.049496,-20.4548,0.034820440889431994,11965201038.573814,826.0
67298,71742,,,1806549,09474203+2723151,,G,146.92515600000004,27.387531,191.21798222299998,,0.043327,-20.3076,0.03482502992153542,10448164459.402666,826.0
67348,71802,,,1813998,09502692+2738273,,G,147.612198,27.640921,247.160274086,,0.055486,-20.4999,0.0348431611653698,12472686312.661749,826.0
67455,71935,,,1878723,09443252+2948089,,G,146.13551299999997,29.802496,207.842123346,,0.047257,-20.7627,0.03488300244037474,15888393966.758604,826.0
71012,76167,,,3089416,09474024+2550101,,G,146.917679,25.836143,204.966753225,,0.046711,-19.9444,0.036224883743669736,7477561609.862709,826.0
71658,76967,,,1801374,09343830+2713147,,G,143.659592,27.220766,223.790046125,,0.05057,-20.0322,0.036467327709324586,8107370119.8720875,826.0
72146,77547,,,1735080,09480271+2523555,,G,147.011292,25.39876,193.00597147599998,,0.04382,-19.9689,0.03666260509202386,7648213451.138475,826.0
72361,77804,,,27195,09340631+2720597,,G,143.526306,27.349932,187.24318358099998,,0.0424628612314,-19.942,0.036752211569988674,7461050851.930657,826.0
72362,77805,,,27199,09341380+2715147,,G,143.55751,27.254084,195.02838146099998,,0.0442018721009,-18.6705,0.03675229705471975,2313129780.5638533,826.0
72369,77813,,,27775,09425159+2859593,,G,145.714996,28.999807,130.513319695,,0.0292651946326,-18.4683,0.036755378570674714,1920082989.0076656,826.0
72370,77814,,,27783,09425859+2559063,,G,145.744125,25.985092,222.17881982900002,,0.050263,-20.8085,0.03675599104593339,16572956864.772085,826.0
72735,78247,,,27689,09414269+2835550,,G,145.427887,28.598631,174.22521964,,0.038968,-20.5956,0.03690809228480652,13621972525.249779,826.0
75518,81486,,,27564,09394400+2812309,,G,144.93335,28.20859,165.58392434200002,,0.036885,-21.2151,0.03856718671729815,24101273994.01201,826.0
75526,81494,,,27839,09434003+2620332,,G,145.91679399999995,26.342571000000003,230.60378371599998,,0.052017,-21.1813,0.038571193189863684,23362536881.999832,826.0
75533,81501,,,27979,09454168+2605134,,G,146.423706,26.087059,183.410152988,,0.041384,-20.7791,0.038575262534614116,16130209200.459663,826.0
108268,126705,,,1745857,09460838+2541166,,G,146.53495800000005,25.687954,185.727671087,,0.041964,-20.1014,0.06060338691905352,8640920311.64177,826.0
108373,126833,,,1782107,09493327+2636027,,G,147.38864099999995,26.600761,231.020276282,,0.0521058560529,-19.3583,0.06064221460863632,4358328889.448529,826.0
108448,126925,,,1806004,09554783+2722134,,G,148.949295,27.370392,195.75163449,,0.044485,-20.2175,0.06066863725479744,9616122783.8367,826.0
108456,126935,,,1806816,09342180+2723447,,G,143.59083600000002,27.395773,225.38358383599999,,0.0509,-20.2596,0.0606723914131341,9996316542.410852,826.0
112262,131690,,,3089415,09385201+2631132,,G,144.716721,26.520361,182.22011771599998,,0.041164,-19.621,0.06259205113351063,5551367774.3520975,826.0
114601,134866,,,UGC05162,09405986+2746146,,G,145.249451,27.770742,179.39500577200005,,0.040346,-20.0131,0.06374385487137503,7965994459.254645,826.0
114822,135094,,,IC2505,09450693+2716069,,G,146.278885,27.268608,178.224690931,,0.039988,-21.0308,0.06386188553332821,20338550587.559147,826.0
215549,267398,,,1785062,09381741+2641052,,G,144.57257099999995,26.684803,191.583729795,,0.0434206717103,-19.7018,0.11194946533944188,5980259091.910025,826.0
215554,267403,,,1823467,09445849+2759479,,G,146.243744,27.996662,234.44676338099998,,0.0528034764017,-18.8702,0.11195011885380918,2780225357.029654,826.0
217046,269120,27427.0,PGC027427,PGC027427,,,G,144.44799999999995,27.56906,26.5283752902,,0.00547932273966,-15.5286,0.11219609306768788,128067815.00886329,826.0
217048,269122,27444.0,PGC027444,PGC027444,,,G,144.511,27.65685,78.6609987759,,0.0175467687734,-19.6388,0.11219634544256676,5643129283.174565,826.0
217108,269184,28311.0,PGC028311,PGC028311,,,G,147.571,27.30493,24.665048037600002,,0.00492933246467,-14.6104,0.11220072269042787,54974336.94962714,826.0
