Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.153,360216053077.17053,5.721767518496433,0.33501847408035434,1.1965969316423477,1.0407955839495178,0.31346046556512863
Sum Ranks,0.153,360216053077.17053,5.721767518496433,0.33501847408035434,1.1965969316423477,1.0407955839495178,0.31346046556512863
Sum Ranks,0.153,360216053077.17053,5.721767518496433,0.33501847408035434,1.1965969316423477,1.0407955839495178,0.31346046556512863
Sum Ranks,0.155,8195885661065050.0,2.0777697542351703,-1.3240179381950448,1.1033424753160044,0.428930778333795,0.3676987711157719
Sum Ranks,0.155,8195885661065050.0,2.0777697542351703,-1.3240179381950448,1.1033424753160044,0.428930778333795,0.3676987711157719
Sum Ranks,0.155,8195885661065050.0,2.0777697542351703,-1.3240179381950448,1.1033424753160044,0.428930778333795,0.3676987711157719
Sum Ranks,0.155,8195885661065050.0,2.0777697542351703,-1.3240179381950448,1.1033424753160044,0.428930778333795,0.3676987711157719
Sum Ranks,0.16,99577802468.43362,4.453700612930984,-0.09135715986914361,1.1345213397973364,1.5230972920173502,0.3207591473186216
Sum Ranks,0.221,0.00037622275404528433,1.4654993427919312,1.2460052728886044,0.15281387978240213,2.5742337742682633,0.3686067619584664
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
Sum Ranks,0.231,1308076.6627758597,3.873201698999453,2.3430113257628022,1.0431172943490408,0.9048762316129184,0.32344783001697797
