Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
Sum Ranks,0.192,473.428830711963,0.6977980869031022,1.652868096584497,0.45929245396136764,0.6816469100575748,0.3680740794897871
