,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1861,2336,,,,19375160+4100337,,G,294.465027,41.009388,69.9647378731,,0.013252000000000002,-20.7904,0.0012005394930100517,16298963980.654259,532.0
3220,3695,63424.0,UGC11459,UGC11459,19372254+4042197,,G,294.343933,40.705475,47.8837336452,,0.014437,-20.1799,0.002077141936721727,9288808297.538792,532.0
5642,6119,,,63345,19322506+4154152,,G,293.1044310000001,41.904232,131.356280761,,0.020676,-21.4923,0.0036895890265572287,31111431905.64281,532.0
6020,6498,63563.0,UGC11468,UGC11468,19432494+4156280,,G,295.853943,41.941116,78.3966895918,,0.017584778792400002,-20.3615,0.003942584645671646,10979940836.496077,532.0
9702,10196,63516.0,PGC063516,PGC063516,19411177+4324467,,G,295.299042,43.412987,68.8361972956,,0.018397,-20.1211,0.0063267920242125785,8799135387.417091,532.0
13158,13671,,,,19453186+4308260,,G,296.382751,43.140575,69.44652011779999,,0.020123,-19.8933,0.008564535355535622,7133784732.065444,532.0
13801,14315,,,3097205,19470868+4202145,,G,296.786194,42.037369,126.082669174,,0.022053,-20.1173,0.008952174067260956,8768392865.005991,532.0
13969,14485,,,,19411540+4102439,,G,295.314178,41.045536,150.912811137,,0.028405,-20.9076,0.009059622102281492,18156828856.459583,532.0
18815,19399,,,3097206,19473652+4203365,,G,296.902191,42.06016500000001,125.818558583,,0.025824,-19.7907,0.012185957878001929,6490527584.59466,532.0
23370,24059,,,2MFGC14992,19324688+4249582,,G,293.1953430000001,42.832848,132.612189317,,0.050661000000000005,-20.4389,0.015041177223985312,11791254141.875069,532.0
26726,27530,,,2MFGC15077,19422197+4013218,,G,295.591583,40.222744,148.43604137399998,,0.040329,-19.6187,0.017156922403289074,5539620324.568146,532.0
29372,30306,,,2181293,19374927+4127018,,G,294.455292,41.450504,143.443455472,,0.032012,-20.3274,0.018834369260445644,10640450115.437386,532.0
32486,33587,,,UGC11451,19311626+4211561,,G,292.81778,42.198936,163.131658704,,0.0376347488174,-19.9127,0.020737872672426612,7262397234.153625,532.0
141333,173596,,,2158020,19434992+3955590,,G,295.958008,39.93306,196.081272304,,0.043999,-18.6282,0.07998470419088326,2224743773.690191,532.0
141420,173704,,,2165598,19364542+4025307,,G,294.18927,40.425201,162.32976482,,0.036686,-21.005,0.08003312578068311,19860949173.573715,532.0
141482,173779,,,2170699,19393196+4046204,,G,294.883179,40.77235,204.177163308,,0.045749,-20.061,0.08006665585012973,8325302067.492439,532.0
141487,173789,,,2171132,19371014+4048058,,G,294.292267,40.801628,129.912628884,,0.029774,-18.2573,0.08007031981820317,1580956789.443227,532.0
141511,173822,,,2172768,19404313+4054320,,G,295.1797180000001,40.90889,193.47714282799998,,0.043428,-20.2061,0.08008449727065275,9515683750.019993,532.0
141644,173983,,,2181764,19354012+4128472,,G,293.917175,41.47979,141.094166847,,0.032134,-19.3375,0.08014314546540444,4275628861.515864,532.0
141646,173986,,,2182066,19375025+4130018,,G,294.459412,41.500504,184.719251548,,0.041524,-21.0886,0.08014480315588715,21450627439.73673,532.0
141752,174113,,,2189302,19314029+4155423,,G,292.917908,41.928432,107.081399137,,0.023854,-18.9516,0.08019500372855101,2996677451.4175076,532.0
141820,174200,,,2193968,19400334+4211173,,G,295.0139470000001,42.188145,218.156524765,,0.048764,-19.7188,0.08023086903624578,6074632369.353336,532.0
151262,186126,,,,19472367+4153481,,G,296.848663,41.896717,206.785380309,,0.046301,-19.1546,0.08500685178237707,3612767388.4947844,532.0
163016,201092,,,,19373875+4143188,,G,294.41149900000005,41.721893,112.161258013,,0.025162,-18.8892,0.09003799423118689,2829306517.491708,532.0
163017,201093,,,,19380271+4145513,,G,294.511322,41.764259,157.96601237,,0.035729000000000004,-19.7508,0.09003822544221762,6256335067.883339,532.0
163018,201094,,,,19375457+4129212,,G,294.477386,41.489243,156.984560249,,0.035521,-19.6353,0.09003843332022719,5624967273.092668,532.0
163019,201095,,,,19380078+4105093,,G,294.503265,41.085918,190.26266441599998,,0.04273,-19.3978,0.09003860035563811,4519808140.369132,532.0
163023,201099,,,,19384667+4059341,,G,294.6944890000001,40.992821,64.6596385983,,0.014075999999999997,-18.5352,0.09003901625926483,2042114081.3403454,532.0
169858,209795,,,,19462437+4152005,,G,296.601562,41.866825,167.40737340799998,,0.037765,-19.2079,0.09290952090485513,3794547555.235797,532.0
169859,209796,,,,19462195+4057555,,G,296.591492,40.965431,192.260473253,,0.04316,-20.4715,0.09290996994849528,12150663676.334206,532.0
169860,209797,,,,19461987+4110545,,G,296.582825,41.181816,139.43904732299998,,0.031814,-19.2369,0.09291011397703246,3897265563.022823,532.0
177849,220425,,,,19322318+4155252,,G,293.096588,41.923672,153.667112385,,0.0348,-19.8729,0.09656964161474273,7000998748.21985,532.0
187564,232843,,,,19340572+4344523,,G,293.523834,43.747875,170.294405308,,0.038371,-19.865,0.10079227933178143,6950243175.887948,532.0
187566,232845,,,,19335165+4307003,,G,293.46521,43.116772,205.98616055,,0.046126,-20.2062,0.1007927037076233,9516560217.244246,532.0
187567,232846,,,,19335911+4241353,,G,293.496307,42.693161,164.491272191,,0.037125,-19.7977,0.10079294512501297,6532508748.231611,532.0
187568,232847,,,,19340080+4214113,,G,293.503357,42.236492,173.35229047599998,,0.03905,-19.9936,0.10079323427857707,7824201022.674739,532.0
187569,232848,,,,19341275+4400066,,G,293.553131,44.001854,169.70861294899998,,0.03824,-19.0015,0.10079335023332864,3137617510.118756,532.0
187572,232851,,,,19360054+4205148,,G,294.002258,42.08746,157.902683507,,0.035710000000000006,-20.8849,0.10079514304768973,17781156319.948658,532.0
187573,232852,,,,19354040+4210028,,G,293.918335,42.16745,183.382790838,,0.041228,-20.1068,0.10079546397638446,8684003703.547285,532.0
187574,232853,,,,19363341+4209491,,G,294.139221,42.163643,126.024473329,,0.028716,-19.5303,0.10079565269230932,5106460772.09391,532.0
187576,232855,,,,19380114+4344064,,G,294.504791,43.735123,109.350903283,,0.024385,-19.1271,0.10079605205116886,3522410767.26574,532.0
187577,232856,,,,19374639+4342064,,G,294.443298,43.701797,219.027909621,,0.048944,-21.3595,0.10079706944371107,27529606261.551384,532.0
187580,232859,,,,19384737+4321574,,G,294.697388,43.365952,164.749665763,,0.037172,-18.6491,0.10079747561245378,2267984071.000376,532.0
187581,232860,,,,19392226+4308195,,G,294.842773,43.138752,140.24850463299998,,0.031924,-19.7565,0.10079770804050976,6289266531.604166,532.0
187582,232861,,,,19393856+4158562,,G,294.910675,41.982304,155.72314966,,0.035244,-19.8418,0.10079795946556244,6803305919.250511,532.0
187587,232866,,,,19402903+4318074,,G,295.120972,43.30207100000001,209.308351171,,0.046841,-20.3359,0.10079969704458296,10724078886.502054,532.0
187588,232867,,,,19404089+4242094,,G,295.17038,42.702614,149.085493235,,0.033811,-19.3092,0.10079985099063286,4165623358.9174275,532.0
187589,232868,,,,19410896+4210387,,G,295.287354,42.177433,167.24403609799998,,0.037727,-20.2408,0.10080021407583548,9824715882.05162,532.0
187590,232869,,,,19410473+4236077,,G,295.269714,42.602154,178.06534308,,0.040068,-19.3309,0.100800371129672,4249716900.3433037,532.0
187591,232870,,,,19413269+4250550,,G,295.3862299999999,42.848618,206.399525416,,0.046213,-19.9445,0.10080064749817737,7478250350.455666,532.0
187592,232871,,,,19413674+4238450,,G,295.403107,42.645851,208.425777163,,0.046653,-19.9868,0.1008009348464229,7775350940.058388,532.0
187593,232872,,,,19413801+4240180,,G,295.408386,42.671684,192.978526741,,0.043304,-19.5995,0.1008011359818397,5442519578.332061,532.0
187594,232873,,,,19412831+4238219,,G,295.367981,42.639439,176.809053269,,0.039795,-18.8915,0.10080124076428996,2835306411.7607,532.0
