,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
271,745,21293.0,ESO208-021,ESO208-021,07335622-5026345,,G,113.484283,-50.442936,14.7385793496,,0.00837,-18.8683,0.00016330211406152643,2775364315.444385,2724.0
5305,5782,21656.0,ESO208-034,ESO208-034,07433171-5140567,,G,115.882156,-51.68243,103.28941971799999,,0.007240803620399998,-20.9903,0.003478686191389303,19593859970.74528,2724.0
8564,9049,,,,07373697-5218189,,G,114.404083,-52.305275,44.934882976800004,,0.033066000000000005,-17.7069,0.005575429028972883,952269774.8652,2724.0
10287,10781,,,ESO163-003,07302713-5301530,,G,112.613075,-53.031406,170.939357554,,0.027488,-21.1202,0.0066914483174475795,22084114999.850517,2724.0
11305,11806,,,ESO208-020,07332812-5048249,,G,113.367172,-50.806919,182.571154454,,0.030512,-21.5192,0.007361908636231881,31891871092.57455,2724.0
11363,11865,,,ESO208-015,07271170-5122196,,G,111.798759,-51.372131,165.057952747,,0.030851,-21.5652,0.007404166542103951,33272083709.25548,2724.0
13664,14178,21343.0,ESO208-026,ESO208-026,07352112-5002346,,G,113.838013,-50.042953,43.3941772308,,0.024016,-19.1872,0.008871205539131006,3722888248.378275,2724.0
16267,16809,,,ESO208-030,07373698-5216559,,G,114.404106,-52.282219,190.710576866,,0.041897960949,-20.5819,0.010545518167359215,13451168096.065536,2724.0
20634,21249,,,,07404315-5225153,,G,115.179817,-52.42093300000001,186.526420473,,0.03284,-21.3937,0.013312397085998285,28410573464.447067,2724.0
21627,22265,,,,07341790-5207126,,G,113.574593,-52.120167,181.846329148,,0.033136,-21.5085,0.01394282151012365,31579118286.322624,2724.0
23272,23955,,,455764,07274366-5129345,,G,111.931946,-51.492939,183.56977023599998,,0.030514,-21.014,0.014974436715837331,20026266903.40905,2724.0
27602,28451,,,,07380676-5220329,,G,114.528168,-52.342487,181.176355186,,0.037715,-18.9985,0.01773132664755703,3128959918.963584,2724.0
28047,28917,,,452175,07262484-5149311,,G,111.60353899999998,-51.825314,183.583452088,,0.032148,-21.2902,0.01800439551673644,25827359043.538067,2724.0
28183,29058,,,ESO163-006,07314746-5329216,,G,112.947784,-53.489353,116.39291864100001,,0.029748,-20.4686,0.01808032487170133,12118252573.630604,2724.0
30387,31378,,,460482,07253337-5102077,,G,111.389069,-51.035492,182.66233919099997,,0.042424,-21.1712,0.01945794391784353,23146215912.973885,2724.0
30765,31774,,,ESO208-018,07305914-5151018,,G,112.746452,-51.850525,176.22204589,,0.036573,-21.3643,0.019697609533155712,27651583071.495758,2724.0
32269,33360,,,150281,07334687-5045277,,G,113.445328,-50.757721,183.23230323299998,,0.035489,-21.035,0.02061008574550665,20417379446.69532,2724.0
36143,37455,,,ESO208-010,07255915-5116160,,G,111.496498,-51.271133,172.89773582599997,,0.031958,-20.5349,0.022965267189515585,12881309049.88552,2724.0
86207,95244,,,150044,07253860-5112577,,G,111.410843,-51.216045,164.23743267700002,,0.03676,-20.6314,0.04565256934205268,14078617182.113981,2724.0
86213,95251,,,150221,07323548-5159486,,G,113.147858,-51.996849,182.552917822,,0.041172,-20.9919,0.04565611464704785,19622755835.90128,2724.0
86214,95252,,,150262,07333327-5042538,,G,113.388657,-50.71497,180.597648305,,0.040844,-20.6226,0.045656630740738544,13964969772.577469,2724.0
86216,95254,,,150305,07382245-5152196,,G,114.593582,-51.872131,186.62684888400003,,0.04208,-20.8819,0.04565766363301002,17732092984.093464,2724.0
86217,95255,,,150306,07382902-4856146,,G,114.620949,-48.937412,249.40723267599998,,0.056215,-20.9085,0.04565833519877684,18171885847.844074,2724.0
86218,95256,,,150308,07383427-5120296,,G,114.642799,-51.341576,241.33824326799999,,0.054466,-20.8251,0.04565895711022274,16828290482.161596,2724.0
86219,95258,,,150358,07394209-5020339,,G,114.925407,-50.342773,242.57799965200002,,0.054736,-20.6923,0.04566045150113559,14890867525.287226,2724.0
86222,95263,,,150516,07420140-5046058,,G,115.505844,-50.768291,201.99761301599997,,0.045153,-21.0147,0.045663793323272285,20039182477.87019,2724.0
86223,95264,,,150561,07423501-5228020,,G,115.645912,-52.467224,177.514516765,,0.040319,-20.4472,0.0456642324284416,11881738775.00902,2724.0
89149,99132,,,179980,07280386-5257181,,G,112.01609,-52.95504,163.022915235,,0.036832,-20.6572,0.047791325112601035,14417169353.733328,2724.0
93010,104724,,,431873,07285320-5316274,,G,112.22168,-53.274288,205.64632237,,0.045881,-20.8966,0.05068239036175657,17973803937.76326,2724.0
93029,104751,,,433823,07345206-5307451,,G,113.716934,-53.129211,245.91881403099998,,0.055455999999999984,-21.057,0.050695401238351284,20835311605.717457,2724.0
93141,104911,,,446618,07363613-5215201,,G,114.150558,-52.255611,190.939127853,,0.042983,-20.7895,0.05076993236830978,16285458868.290703,2724.0
93195,104994,,,452790,07450102-5146086,,G,116.254288,-51.769062,159.210234236,,0.03631,-20.5549,0.05081151684409097,13120790465.07692,2724.0
93204,105005,,,453678,07351883-5141085,,G,113.828484,-51.685722,190.70600601299998,,0.043022000000000005,-20.7698,0.0508186421763608,15992634062.734571,2724.0
93218,105023,,,454955,07455888-5134050,,G,116.495369,-51.568069,137.75786097,,0.03084,-20.2126,0.05082794105528545,9572822361.869123,2724.0
93239,105052,,,457223,07394046-5121269,,G,114.918617,-51.357491,211.235219726,,0.047927,-20.3048,0.0508413660146023,10421254451.102505,2724.0
93240,105055,,,457317,07254460-5120507,,G,111.435837,-51.347424,228.475865111,,0.051670000000000015,-20.6662,0.05084324223964052,14537174379.04108,2724.0
93243,105060,,,457717,07253285-5118257,,G,111.386909,-51.30715900000001,194.135984195,,0.043899,-20.3125,0.05084524898545117,10495424286.523241,2724.0
93252,105074,,,458780,07431334-5112030,,G,115.805588,-51.20084,181.700472404,,0.041174,-20.4168,0.05085272168843477,11553671093.122509,2724.0
93253,105076,,,458891,07252391-5111127,,G,111.349663,-51.186878,225.074053668,,0.05093,-20.8016,0.050853969324418116,16467967453.214172,2724.0
93324,105192,,,465556,07303844-5031440,,G,112.660187,-50.528912,193.788245455,,0.043837,-20.4526,0.05091420286820523,11940980798.97174,2724.0
93325,105193,,,465559,07321804-5031426,,G,113.075195,-50.52851500000001,224.667550903,,0.050845,-20.7117,0.05091476310102831,15159329751.527794,2724.0
93359,105242,,,469070,07352649-5011046,,G,113.860382,-50.184631,212.06334284599998,,0.047378,-20.1463,0.05094170947345564,9005752348.179285,2724.0
93381,105280,,,472339,07432176-4952226,,G,115.840675,-49.872967,208.88542112599998,,0.046612,-20.8755,0.05095938882306777,17627876532.323982,2724.0
93400,105308,,,474993,07425853-4936501,,G,115.743904,-49.613922,209.418689826,,0.046762,-20.4831,0.050974351122718836,12281177266.026585,2724.0
110703,129836,,,2802138,07392341-5227528,,G,114.847557,-52.464676,202.355417009,,0.045204,-20.7336,0.061629478918566065,15468207879.960047,2724.0
114005,134185,,,6dFJ0733243-523231,07332434-5232309,,G,113.351448,-52.54192,192.29248494,,0.043246,-20.0088,0.06346865780962578,7934507956.952674,2724.0
114006,134186,,,6dFJ0732170-520008,07321696-5200076,,G,113.070671,-52.002129,208.36602823799998,,0.046441,-20.5411,0.06346913658141208,12955077041.49238,2724.0
114007,134188,,,6dFJ0733472-511758,07334722-5117577,,G,113.446762,-51.299385,160.744706613,,0.036242,-20.6077,0.06347025614496647,13774631836.206646,2724.0
114008,134189,,,6dFJ0741325-495654,07413257-4956545,,G,115.385735,-49.948498,216.912092559,,0.04916,-20.8864,0.06347091417929378,17805738872.351368,2724.0
114009,134190,,,6dFJ0740356-521912,07403563-5219123,,G,115.14846,-52.320095,211.41922883599997,,0.047168,-20.1137,0.0634712371540282,8739367453.894314,2724.0
116016,136438,,,ESO208-022,07341487-4943326,,G,113.56198899999998,-49.725723,212.275008187,,0.04797,-21.1875,0.06465026370065723,23496328208.483192,2724.0
116018,136440,,,ESO163-009,07371916-5244306,,G,114.329849,-52.741848,169.91294669,,0.038610000000000005,-20.7141,0.06465103648737011,15192876235.64992,2724.0
116019,136441,,,ESO208-029,07372882-5048589,,G,114.37011,-50.816368,227.33845510700002,,0.051428,-21.0314,0.06465178854054635,20349793192.13443,2724.0
122105,143817,,,150265,07333528-5045518,,G,113.397026,-50.764412,154.159533123,,0.035144,-20.1779,0.06831961316059966,9271713430.113398,2724.0
122106,143818,,,150285,07341910-5209405,,G,113.579613,-52.161274,216.78767543799998,,0.048416,-21.0402,0.0683203713340108,20515400516.643814,2724.0
122109,143824,,,150383,07402883-5225093,,G,115.120155,-52.41925,221.020519202,,0.050056,-20.7892,0.06832385906975158,16280959651.33044,2724.0
126071,150053,,,424098,07323252-5359002,,G,113.135529,-53.983406,231.76546633700002,,0.052388,-21.3422,0.07091337326073416,27094428817.17181,2724.0
