,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
150029,184637,,,2MFGC15590,20321211+3255568,,G,308.050476,32.932461,172.870464638,,0.039005,-20.0456,0.08441526100690908,8208050126.330802,727.0
173639,214750,,,,20303021+3236098,,G,307.625885,32.60273,48.2106063797,,0.010411,-17.5117,0.09461319583148134,795572934.5988065,727.0
173640,214751,,,,20313192+3154176,,G,307.883026,31.904913,162.406773917,,0.036769,-19.715,0.09461341954310497,6053408747.539136,727.0
173642,214753,,,,20314205+3148555,,G,307.925232,31.815432,133.410858665,,0.03075,-18.427,0.0946137167763125,1848417195.3696637,727.0
173643,214754,,,,20475148+3300536,,G,311.964508,33.014904,191.647739928,,0.043039,-18.2175,0.09461377309967184,1524052753.797297,727.0
174597,216044,,,,20435719+3243015,,G,310.988312,32.717091,149.604251115,,0.034032,-19.2137,0.09505758689390822,3814872257.3892703,727.0
174611,216058,,,,20453533+3242284,,G,311.397217,32.70789,113.71231917700001,,0.025566,-18.129,0.09505994367226572,1404753102.6968794,727.0
174613,216060,,,,20462359+3304074,,G,311.598297,33.068729,172.797742625,,0.038969,-17.9737,0.09506008142937866,1217530922.1831641,727.0
174614,216061,,,,20462344+3241454,,G,311.597687,32.695953,152.176775494,,0.034571,-19.8927,0.09506034492205567,7129843546.02433,727.0
174615,216062,,,,20461642+3220364,,G,311.568451,32.343445,94.82949548090001,,0.020845,-18.5307,0.09506042007890228,2033667742.4086907,727.0
174623,216070,,,,20472405+3252420,,G,311.8502200000001,32.878334,71.74407873210002,,0.015569,-17.3289,0.09506134146688873,672295183.7079552,727.0
179430,222516,,,,20323704+3140078,,G,308.154358,31.668852,130.145718634,,0.029962,-19.6521,0.0973085000283406,5712681349.397381,727.0
179431,222517,,,,20320891+3237218,,G,308.03714,32.622734,86.2260463062,,0.019161,-21.0122,0.09730923889921908,19993093637.122902,727.0
179432,222518,,,,20321617+3333528,,G,308.067413,33.56469,142.795195749,,0.03262,-19.9216,0.09730950949969107,7322173241.362642,727.0
179433,222519,,,,20330101+3332545,,G,308.254242,33.548473,210.08999756,,0.047041,-19.987,0.097309796900873,7776783344.5570965,727.0
179434,222520,,,,20331218+3158525,,G,308.3007810000001,31.981251,105.973977292,,0.023619,-19.27,0.09730994538791296,4017908108.4893923,727.0
179435,222521,,,,20330150+3157175,,G,308.256256,31.954863,177.605555805,,0.040033,-19.9183,0.0973102151671672,7299951924.762003,727.0
179436,222522,,,,20333993+3110244,,G,308.4164120000001,31.173462,108.309386067,,0.024227,-18.9363,0.0973103243636248,2954744956.38003,727.0
179437,222523,,,,20333361+3137504,,G,308.390076,31.630686,25.3090718489,,0.00461,-15.8074,0.09731033048217533,165561746.84428826,727.0
179438,222524,,,,20331977+3158174,,G,308.332397,31.9715,128.76089112399998,,0.029604,-19.7459,0.09731056065208632,6228163427.971983,727.0
179439,222525,,,,20333030+3304124,,G,308.376282,33.070129,151.720785795,,0.034485,-20.6302,0.09731108037103324,14063065515.120138,727.0
179440,222526,,,,20340821+3125158,,G,308.534241,31.421057,150.177241782,,0.034175,-19.019,0.097311198209898,3188599693.3863893,727.0
182870,226889,,,,20344574+3141593,,G,308.690613,31.699820000000006,132.145648293,,0.030473,-19.9873,0.09873480073203286,7778932446.100831,727.0
184527,228954,,,,20360219+3037358,,G,309.009125,30.626627000000006,165.484164301,,0.037434,-18.9318,0.09939034906873416,2942523906.838173,727.0
184528,228955,,,,20354133+3044438,,G,308.9222410000001,30.745525,194.291563761,,0.043645,-20.0783,0.09939066168282516,8459018991.435272,727.0
184529,228956,,,,20354170+3107118,,G,308.923767,31.11997,122.092143353,,0.027859,-20.0444,0.09939096468695637,8198983265.531744,727.0
184530,228957,,,,20354668+3107059,,G,308.944519,31.118307,120.956794965,,0.02756,-18.8982,0.09939107011801077,2852856979.5764904,727.0
184531,228958,,,,20353492+3108128,,G,308.895508,31.136906,76.3887295525,,0.016765000000000002,-18.3871,0.09939113596388223,1781722235.788318,727.0
184532,228959,,,,20354831+3103199,,G,308.951324,31.055529,190.687722668,,0.042862,-20.3876,0.09939155161461434,11247085586.830494,727.0
184533,228960,,,,20391025+3436080,,G,309.792725,34.602242,85.7137361824,,0.018984,-18.8133,0.09939164911549757,2638274622.404015,727.0
184534,228961,,,,20392162+3258000,,G,309.840118,32.966686,51.9440057483,,0.010902,-18.9117,0.09939175586566128,2888550735.2187605,727.0
184535,228962,,,,20385821+3226249,,G,309.742554,32.440277,211.805681913,,0.047413,-20.2147,0.09939211032673592,9591355759.453241,727.0
184536,228963,,,,20392329+3202320,,G,309.847076,32.04224,23.8137849827,,0.004158,-17.8261,0.09939214960285334,1062771745.7899996,727.0
184537,228964,,,,20390391+3142150,,G,309.766327,31.704178,141.81406365799998,,0.032431,-18.6806,0.09939223588651154,2334747935.2330856,727.0
184538,228965,,,,20390558+3132140,,G,309.773254,31.537237,66.6111574203,,0.014226,-17.6477,0.09939226921138812,901737228.443958,727.0
184539,228966,,,,20390708+3115340,,G,309.779541,31.25946,80.4897987386,,0.017775,-17.0467,0.09939228837019898,518417913.7308943,727.0
184540,228967,,,,20390052+3051500,,G,309.752197,30.863897,181.14445520099997,,0.040799,-18.6231,0.0993923702032135,2214318048.928716,727.0
191449,237638,,,,20350471+3353456,,G,308.769653,33.896019,147.664995282,,0.033624,-19.2094,0.1024037538468478,3799793539.380047,727.0
191456,237645,,,,20362088+3444559,,G,309.087036,34.748882,40.2327309123,,0.008836,-17.1289,0.10240558155722763,559190777.295094,727.0
191457,237646,,,,20361820+3401069,,G,309.075867,34.0186,34.8790641938,,0.007403,-18.3908,0.10240564762787313,1787804392.6168466,727.0
191458,237647,,,,20360809+3314028,,G,309.033722,33.234138,22.6129588173,,0.003795,-16.4958,0.1024056591626328,312118851.37190706,727.0
191459,237648,,,,20363212+3234209,,G,309.13385,32.572495,63.0643313221,,0.013271000000000002,-18.6669,0.10240574436438964,2305472785.2775717,727.0
191460,237649,,,,20364923+3050533,,G,309.2051390000001,30.84816,146.601178947,,0.033429,-19.4677,0.1024059225073027,4820365838.675468,727.0
191461,237650,,,,20364032+3305483,,G,309.16803,33.096756,16.4098792666,,0.001955,-16.4435,0.10240593349960213,297440429.81251514,727.0
191462,237651,,,,20370245+3314213,,G,309.260223,33.239277,114.81370542200001,,0.025866000000000004,-19.475,0.10240611284430333,4852885001.62123,727.0
201010,249707,,,,20394226+3326473,,G,309.926117,33.44648,168.43296357100002,,0.038035,-19.4721,0.10647335752786352,4839940247.459166,727.0
201011,249708,,,,20395648+3325352,,G,309.985352,33.426453,194.80869136200002,,0.04373,-19.546,0.1064735489924904,5180837850.719944,727.0
201012,249709,,,,20395559+3322202,,G,309.981659,33.372288,33.9942924533,,0.0071579999999999986,-16.59,0.10647356157271948,340408189.70100087,727.0
201013,249710,,,,20394033+3313053,,G,309.91806,33.218146999999995,90.3056569324,,0.019909,-19.6016,0.10647376309754317,5453056531.321613,727.0
201014,249711,,,,20394795+3215232,,G,309.9497990000001,32.25647,162.578918783,,0.036792,-19.6843,0.10647398057214773,5884641361.768461,727.0
201015,249712,,,,20394281+3211363,,G,309.928406,32.193424,78.0751460016,,0.017195,-18.1666,0.10647403431596993,1454253105.8680437,727.0
201016,249713,,,,20394658+3205013,,G,309.944122,32.083698,117.57117993600001,,0.026627,-19.6615,0.10647424727131727,5762354864.0942545,727.0
201017,249714,,,,20393139+3213513,,G,309.880829,32.230923,111.76470811799999,,0.025071,-19.8345,0.1064744970115717,6757716993.552871,727.0
201018,249715,,,,20393470+3159323,,G,309.894623,31.992313,35.2000805215,,0.007503,-17.4747,0.10647452542793848,768917951.0500702,727.0
201019,249716,,,,20393387+3113173,,G,309.891144,31.221481,125.093492471,,0.02864,-18.9922,0.1064746403937078,3110856656.8825226,727.0
201026,249723,,,,20413732+3207078,,G,310.4055180000001,32.118839,191.675173235,,0.04306,-20.0568,0.10647593844234284,8293159153.870323,727.0
201027,249724,,,,20412685+3221198,,G,310.361877,32.355507,173.29319465400002,,0.039089,-19.5259,0.1064761263950346,5085808461.222231,727.0
201029,249726,,,,20411305+3442467,,G,310.304382,34.712990000000005,131.490817518,,0.030292000000000006,-20.2975,0.10647657873137634,10351421666.793451,727.0
201030,249727,,,,20420722+3110349,,G,310.530121,31.176376,92.4471907392,,0.020341,-18.8665,0.1064766811286868,2770766958.3871965,727.0
201035,249732,,,,20423831+3126368,,G,310.6596370000001,31.443575,99.8306475027,,0.02206,-19.3613,0.10647760092637712,4370388049.879442,727.0
201036,249733,,,,20423760+3136008,,G,310.656708,31.600243,101.797077484,,0.022549,-18.9257,0.10647770906194114,2926038256.422407,727.0
201037,249734,,,,20423615+3231428,,G,310.650665,32.528576,114.38558801100001,,0.025754000000000003,-19.3709,0.10647787200975932,4409202043.288222,727.0
206892,256888,,,,20294762+3244474,,G,307.448425,32.746525,122.507949042,,0.027965,-19.5638,0.10869621675120687,5266474673.476134,727.0
206893,256889,,,,20295072+3246064,,G,307.461334,32.768467,142.75918534299998,,0.03262,-20.357,0.10869662085092714,10934526967.30925,727.0
206894,256890,,,,20295436+3244404,,G,307.476501,32.744572,28.4578794652,,0.005548,-17.25,0.10869664395500024,625172692.7756875,727.0
212339,263567,,,,20373906+3311165,,G,309.412781,33.18792,36.0852366117,,0.007744,-17.3416,0.11079735339282933,680205281.9405388,727.0
212340,263568,,,,20371921+3318004,,G,309.330048,33.300121000000004,22.211360825,,0.003674,-15.6729,0.11079735879848712,146271595.96769655,727.0
212341,263569,,,,20373885+3052445,,G,309.411896,30.879034000000004,27.8217726237,,0.005358,-16.3779,0.1107973691462996,280001269.24345344,727.0
212342,263570,,,,20371626+3049134,,G,309.31778,30.820393,167.51626968600002,,0.037867000000000005,-19.5583,0.11079756279230818,5239863818.149553,727.0
212343,263571,,,,20371707+3039284,,G,309.321136,30.657894,55.5687316008,,0.011426,-17.9152,0.11079760542753228,1153665751.3340206,727.0
212344,263572,,,,20380946+3100505,,G,309.539429,31.014051,168.251418709,,0.038021,-20.2008,0.1107979553795886,9469346315.98073,727.0
212345,263573,,,,20381412+3215045,,G,309.558838,32.251274,76.4635626586,,0.016794,-18.0883,0.11079800538402652,1353069174.1954212,727.0
212346,263574,,,,20381364+3336375,,G,309.556854,33.610439,166.082772348,,0.037532,-19.1936,0.1107981437816236,3744898057.8336744,727.0
212347,263575,,,,20383911+3148253,,G,309.662964,31.807035,219.710426176,,0.049124,-20.9923,0.11079886923340218,19629986458.160774,727.0
212348,263576,,,,20383966+3148123,,G,309.665253,31.803425,111.97857116899999,,0.025141,-18.9737,0.11079898225684956,3058299403.375226,727.0
212349,263577,,,,20382104+3039362,,G,309.587677,30.66007,96.9832043981,,0.021371,-19.3545,0.1107991427618436,4343101708.860943,727.0
212350,263578,,,,20382509+3032232,,G,309.6045529999999,30.539801,98.02073849790001,,0.021628,-17.7296,0.11079917869774558,972388916.4625896,727.0
212691,263979,,,,20402141+3122247,,G,310.0892330000001,31.373552,76.4415527201,,0.01677,-19.0756,0.11093445572717224,3359232009.7991443,727.0
212692,263980,,,,20401283+3114317,,G,310.053467,31.242161,123.54100544299999,,0.028233,-18.7321,0.11093454620216348,2448161139.786294,727.0
212693,263981,,,,20403289+3230577,,G,310.137054,32.516045,157.472986078,,0.035701,-19.293,0.11093469786827416,4103930524.6101694,727.0
212694,263982,,,,20400422+3245587,,G,310.017609,32.76631500000001,68.050433447,,0.014616999999999996,-18.3032,0.11093475881754997,1649225343.7069864,727.0
212695,263983,,,,20401896+3309057,,G,310.079041,33.151608,173.256828547,,0.039076,-19.5265,0.1109349468741369,5088619759.560793,727.0
212696,263984,,,,20395937+3311436,,G,309.997375,33.19546500000001,168.469273807,,0.038046,-19.1726,0.11093508262060844,3673161300.059689,727.0
212697,263985,,,,20404646+3307196,,G,310.193604,33.122124,51.0974511628,,0.010812,-18.136,0.11093513487087972,1413839139.0945628,727.0
212698,263986,,,,20410531+3221196,,G,310.272125,32.35545,22.492041409099997,,0.003757,-15.2961,0.11093513869145316,103380826.52258196,727.0
212699,263987,,,,20403569+3058195,,G,310.148712,30.972101,216.677086427,,0.048474,-19.8071,0.110935382208041,6589310913.35622,727.0
213591,265049,,,,20453052+3224255,,G,311.377167,32.407101000000004,160.224077983,,0.036279,-20.0126,0.11125762872838857,7962326827.804272,727.0
213592,265050,,,,20453151+3208315,,G,311.381317,32.142101000000004,200.96570876299998,,0.045064,-19.5636,0.1112578233219873,5265504642.3359785,727.0
322705,420347,,,1989921,20432562+3217212,,G,310.85675,32.289246,236.763967955,,0.053075,-20.0676,0.1306027427349347,8376064249.769871,727.0
324193,426364,,,,20440794+3204595,,G,311.033112,32.083221,223.60533817700002,,0.050231,-20.3534,0.1334419360090786,10898331150.649977,727.0
324194,426367,,,,20444962+3341443,,G,311.206757,33.695663,238.090137583,,0.053361,-20.1227,0.13344303931363774,8812111831.569653,727.0
324195,426371,,,,20461896+3213004,,G,311.57901,32.216782,221.47732987900002,,0.04977,-20.8136,0.13344448095294342,16650987699.971956,727.0
324196,426372,,,,20471992+3252019,,G,311.833038,32.867218,231.68214481099997,,0.051978,-19.5155,0.13344466711387767,5037325327.855011,727.0
324681,427882,,,,20355490+3246318,,G,308.97879,32.775524,242.643018339,,0.054342,-21.0568,0.13412511164801627,20831473952.95627,727.0
325375,430183,,,,20432891+3141103,,G,310.8704830000001,31.686195,238.84155973400001,,0.053523,-20.4015,0.1351296843583555,11392000621.86528,727.0
