,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
5656,6133,,,IC1244,17103364+3618127,,G,257.640167,36.303539,127.47522742299999,,0.01927,-21.8091,0.003698809429411791,41652397084.95497,653.0
5966,6444,,,UGC10677,17033060+3625070,,G,255.877533,36.418621,105.115898711,,0.020384,-21.0433,0.003906613361981487,20574059903.80029,653.0
12515,13023,,,59626,17064166+3552099,,G,256.673615,35.869438,129.177617211,,0.026335,-21.0129,0.008153260650173114,20005987817.092773,653.0
15310,15840,,,59828,17122843+3553022,,G,258.118469,35.883965,122.56607699700001,,0.027632,-21.0889,0.009925596993011154,21456555286.05857,653.0
17242,17794,,,59641,17071001+3416112,,G,256.791748,34.269787,140.513873433,,0.031685000000000005,-20.9976,0.011153663767361252,19726044113.28749,653.0
18835,19420,,,UGC10600,16542073+3600490,,G,253.586411,36.01363,142.687165802,,0.036354,-20.6159,0.012197628521309338,13879058298.292559,653.0
22150,22803,,,59665,17080037+3620401,,G,257.001556,36.344494,160.282927284,,0.035341000000000004,-20.9734,0.014255648119772216,19291233600.475296,653.0
22882,23558,,,59586,17052874+3538052,,G,256.369781,35.63480399999999,160.894120489,,0.031672000000000006,-20.7907,0.014721891011552702,16303468173.081984,653.0
23545,24241,,,59564,17045731+3801102,,G,256.2388,38.019527,145.371037207,,0.03094,-20.8414,0.015150984875205163,17082837118.741743,653.0
24124,24836,,,59429,17005247+3706010,,G,255.218643,37.100288,144.25397304700002,,0.034975,-20.4196,0.015507664420165676,11583505254.304552,653.0
28736,29637,,,UGC10631,16575288+3624313,,G,254.470352,36.408722,145.479161777,,0.029878,-21.302,0.018430265287892742,26109586865.859444,653.0
28737,29638,,,,17085862+3623567,,G,257.244263,36.399105,127.82010791399999,,0.031327999999999995,-20.294,0.018430646606984385,10318106352.675928,653.0
31624,32669,59630.0,UGC10708,UGC10708,17064652+3539289,,G,256.693848,35.658054,103.20945370700001,,0.030401,-20.7486,0.020204384690843787,15683392086.433325,653.0
33937,35124,,,UGC10671,17025164+3640066,,G,255.715195,36.66851,149.879453805,,0.041605,-20.4207,0.021623215450270402,11595246884.112822,653.0
36679,38030,,,59714,17093207+3425370,,G,257.383636,34.426949,105.080336051,,0.033118,-20.3446,0.023291079142332995,10810356096.884329,653.0
37786,39217,,,59369,16585516+3631194,,G,254.729843,36.522076,144.23595921700002,,0.039228,-20.8484,0.023974421564525627,17193330044.180813,653.0
