,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
212,686,63545.0,NGC6814,NGC6814,19424057-1019255,,G,295.669067,-10.32375,27.3848046374,,0.007659999999999998,-20.5715,0.0001307692543159683,13322937789.769423,1812.0
6283,6761,982199.0,PGC982199,PGC982199,19473300-1006561,,G,296.887512,-10.115601,88.49277455100002,,0.030138,-20.4765,0.004116042968977762,12206748591.607496,1812.0
12992,13505,2817175.0,PGC2817175,PGC2817175,19472460-1012211,,G,296.8525390000001,-10.205878,89.43444857870001,,0.028389,-17.6795,0.008466113790349623,928538680.4397019,1812.0
25689,26446,,,,19455117-0935380,,G,296.463226,-9.593908,128.81913970600002,,0.041861,-20.0709,0.016478882721931508,8401561291.049016,1812.0
28630,29526,,,,19473426-0837531,,G,296.892761,-8.631433,201.383016878,,0.040767000000000005,-20.9621,0.01836492459401322,19091497722.18298,1812.0
32079,33160,,,,19412993-1019056,,G,295.374725,-10.318239,194.32359578700002,,0.055353,-20.5016,0.02049958720062187,12492230816.3187,1812.0
50136,51748,4078477.0,6dFJ1940398-085806,6dFJ1940398-085806,19403983-0858062,,G,295.1659850000001,-8.968397,136.89515196,,0.031504000000000004,-19.4239,0.027490542334188992,4629776220.816793,1812.0
50148,51760,4080482.0,6dFJ1947329-100646,6dFJ1947329-100646,19473286-1006451,,G,296.886932,-10.112546,84.2214846654,,0.0185495192748,-18.4871,0.027492658831433897,1953619583.1253812,1812.0
111958,131332,,,3082811,19494420-0937357,,G,297.4341740000001,-9.626594,235.60516305599998,,0.052995000000000014,-21.1939,0.06242291842173243,23635239094.942245,1812.0
117949,138599,,,6dFJ1943128-082158,19431278-0821581,,G,295.803253,-8.36614,111.7424316,,0.0249904324952,-18.4211,0.06578806300483071,1838399951.979133,1812.0
152278,187388,,,,19383432-0816010,,G,294.643036,-8.266949,232.168216683,,0.052272000000000006,-19.672,0.08541887641104168,5818352110.480731,1812.0
152279,187389,,,,19383915-0915090,,G,294.6631470000001,-9.252501,96.8989762412,,0.02136,-19.1566,0.08541901017174687,3619428485.1745844,1812.0
152280,187390,,,,19382307-1010120,,G,294.596161,-10.170007,161.908513462,,0.037282,-18.4373,0.08541907913354073,1866035922.653552,1812.0
152281,187391,,,,19390009-1057110,,G,294.750397,-10.95308,148.75173002399998,,0.033907,-19.3163,0.0854192340895952,4192953055.024018,1812.0
152282,187392,,,,19402149-0804011,,G,295.089569,-8.066974,242.136834933,,0.054388,-20.0693,0.08541954412304288,8389189410.962638,1812.0
152284,187394,,,,19411644-0747577,,G,295.318512,-7.799361999999999,225.73934856099999,,0.050906,-20.62,0.08542087123013993,13931568029.453035,1812.0
152285,187395,,,,19410662-0918337,,G,295.277588,-9.309364,247.21608087,,0.055474,-19.9224,0.08542114203007119,7327570406.132659,1812.0
152286,187396,,,,19412600-1017436,,G,295.358337,-10.295466,136.180905943,,0.031309,-18.5066,0.08542121553704601,1989023892.6080198,1812.0
152289,187399,,,,19420471-0920233,,G,295.519653,-9.339831,242.847371047,,0.054545,-19.7297,0.08542212012904926,6135924398.829354,1812.0
152547,187730,,,,19431530-0936101,,G,295.813751,-9.602806,235.73029446799998,,0.053029,-20.2901,0.08552808019280643,10281109862.870918,1812.0
152548,187731,,,,19431152-1009021,,G,295.798004,-10.150584,204.792292322,,0.046125,-19.1606,0.08552821444721316,3632787545.6835775,1812.0
152549,187732,,,,19434877-1036075,,G,295.953217,-10.602105,201.97467821700002,,0.045392,-19.8635,0.0855284709479103,6940647689.943378,1812.0
152550,187733,,,,19433506-1030585,,G,295.896118,-10.516275,217.626430812,,0.049121,-19.2366,0.08552861493665642,3896188857.5113525,1812.0
152554,187737,,,,19451009-0812078,,G,296.2920529999999,-8.202186,222.94509232400003,,0.050299,-21.117,0.08553053336085137,22019122114.8448,1812.0
152555,187738,,,,19450016-0919578,,G,296.250702,-9.33274,130.907868024,,0.030169,-19.0208,0.0855306513952386,3193890333.6759186,1812.0
152556,187739,,,,19450650-1058308,,G,296.2771,-10.975242,152.917337897,,0.034893,-18.5463,0.08553072763974373,2063098674.3281312,1812.0
