,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
6958,7438,,,1983,00324184+5316445,,G,8.174356,53.279045,132.212933437,,0.02351,-21.0164,0.0045446591430270645,20070583562.239845,313.0
12106,12612,,,136929,00321501+5323473,,G,8.062562,53.396473,135.95184364899998,,0.028334,-20.7749,0.007874662768114995,16067932550.695562,313.0
12489,12997,2781.0,UGC00486,UGC00486,00472805+5053009,,G,11.866908,50.883598,80.0578333155,,0.019166,-20.638,0.00813388089447802,14164459272.385172,313.0
12633,13143,2704.0,UGC00475,UGC00475,00461937+5113028,,G,11.580742,51.217453000000006,81.3010099105,,0.018631,-20.7245,0.008229100549521744,15339104282.64367,313.0
13197,13710,,,,00361954+5310405,,G,9.081446,53.17794,180.28783300799998,,0.040345,-21.3558,0.00859032246627687,27435949828.329784,313.0
14981,15504,,,2437721,00291681+5319125,,G,7.320065,53.320164,135.39497977899998,,0.03542,-20.642,0.00970374759861282,14216739313.08001,313.0
17768,18335,2593.0,UGC00460,UGC00460,00432360+5040360,,G,10.848362,50.676689,80.6484960966,,0.013924,-21.276,0.01151902006112237,25491770505.091183,313.0
17917,18485,,,2390393,00373327+5112562,,G,9.388657,51.215637,189.49496081900003,,0.036971,-21.401,0.011602668866504134,28602236939.54283,313.0
21237,21868,2677.0,PGC002677,PGC002677,00455045+4940129,,G,11.460215,49.670277,88.0949754266,,0.015173,-20.8508,0.013692087619399338,17231377621.66541,313.0
26235,27017,,,2700,00461522+4928569,,G,11.563429,49.482494,107.18816044299999,,0.024991,-20.8917,0.016838540175580088,17892869728.37743,313.0
26369,27155,,,2389142,,,G,13.6938,51.14539,199.28785109900002,,0.0447968023984,-20.0874,0.016919026894394184,8530215442.117012,313.0
33017,34150,,,136950,00333774+5332596,,G,8.407285,53.5499,177.778537217,,0.027703,-21.2064,0.02106825978984885,23908922264.96384,313.0
34703,35928,,,136990,00354155+5315076,,G,8.923128,53.252125,151.883309051,,0.050418,-19.7716,0.022080406514713703,6377346292.577551,313.0
36037,37345,,,3441827,00362099+5149156,,G,9.087468,51.82100300000001,179.84594311799995,,0.044684,-21.2095,0.022906889270868813,23977284699.63826,313.0
36762,38119,,,2357066,00482840+4954275,,G,12.118336,49.907642,179.435997418,,0.031755,-20.8725,0.023345180124311627,17579236139.586895,313.0
43007,44523,165304.0,PGC165304,PGC165304,00393645+5000370,,G,9.901909,50.010296,149.01332515,,0.033181,-21.1731,0.025597164961883228,23186756434.97616,313.0
43059,44579,166393.0,PGC166393,PGC166393,00530055+5020315,,G,13.252319,50.34211,79.5333905043,,0.017047,-19.4457,0.025623207094388686,4723674896.857147,313.0
47281,48889,2427.0,UGC00427,UGC00427,00402140+5019548,,G,10.089197,50.331894,133.86412964299998,,0.029512,-20.7093,0.026676993406982503,15125857339.396881,313.0
47284,48892,2461.0,UGC00434,UGC00434,00410713+5043126,,G,10.279715,50.720181,79.7493260366,,0.0171744385872,-18.5686,0.026677394986742743,2105910936.5449526,313.0
118146,138831,,,2212,00370039+5021302,,G,9.25163,50.35841,126.382619404,,0.028351,-19.9564,0.06588291291039176,7560665075.719751,313.0
118165,138852,,,3126,00531905+5102156,,G,13.329392000000002,51.037689,173.07045885,,0.038571,-19.7201,0.06589352172027539,6081910151.617507,313.0
121656,143163,,,136930,00321579+5325582,,G,8.065807000000001,53.432861,160.55908118899998,,0.035795999999999994,-18.6612,0.06802301709714656,2293401012.9959865,313.0
121658,143165,,,136962,00340766+5335159,,G,8.531944000000001,53.58776500000001,220.50380014,,0.048997000000000006,-20.4451,0.06802397007087642,11858779665.345057,313.0
143182,175919,,,2326563,00503809+4849314,,G,12.658738,48.825405,156.54594708,,0.034888,-20.3922,0.08089783724179486,11294837836.49528,313.0
143326,176102,,,2354354,00475975+4948595,,G,11.998966,49.816536,148.941158757,,0.033171,-20.1661,0.08096699706845804,9171492177.896252,313.0
143479,176285,,,2377400,00453314+5035503,,G,11.388086,50.597309,213.927391833,,0.047558,-20.4243,0.08103965393963404,11633757315.1627,313.0
143485,176293,,,2378773,00522668+5038516,,G,13.111171,50.647678000000006,156.27014997,,0.034823,-20.4034,0.08104361100248844,11411953673.957985,313.0
143541,176354,,,2385951,00523597+5058056,,G,13.149879,50.968235,229.923625593,,0.051034,-20.3429,0.08106758017633284,10793442941.229856,313.0
143559,176379,,,2388448,00534215+5106191,,G,13.425657,51.105331,248.290542973,,0.055002,-20.4778,0.0810791095155308,12221373025.318314,313.0
143566,176388,,,2389143,00550889+5108432,,G,13.787063,51.145344,161.351462101,,0.03596,-20.3329,0.08108262894100987,10694488061.547813,313.0
143574,176400,,,2390590,00541010+5113362,,G,13.542108,51.226742,171.18011315,,0.038152,-19.1843,0.08108719973241751,3712957686.839743,313.0
143575,176401,,,2390910,00372455+5114433,,G,9.352312,51.245373,158.563176632,,0.035342,-19.539,0.0810873899665971,5147543199.312654,313.0
143576,176402,,,2391014,00414641+5115051,,G,10.443391,51.251419,196.58953035599998,,0.043768,-20.5778,0.08108788519842655,13400469049.194036,313.0
143580,176406,,,2391276,00414609+5116031,,G,10.442062,51.267529,169.67228834600002,,0.037823,-20.3621,0.08108921256785727,10986010252.925444,313.0
143654,176501,,,2398360,00313028+5141174,,G,7.876171,51.688175,129.334464476,,0.028562,-19.3546,0.08112566202031485,4343501741.732927,313.0
143920,176844,,,2440408,00314405+5324474,,G,7.9335429999999985,53.41317,189.86508055,,0.042298,-20.2372,0.08126482746655833,9792193797.112879,313.0
144014,176956,,,2456841,00313917+5359534,,G,7.913222999999999,53.998169,80.6220459331,,0.017504,-18.1493,0.08130701333980242,1431264831.2054822,313.0
151450,186348,,,,00344913+5315331,,G,8.704738,53.259201,132.28022007299998,,0.029056,-20.4755,0.08507733246191589,12195510936.59683,313.0
151452,186350,,,,00360298+5234406,,G,9.012425,52.577957,189.58634441200002,,0.042233,-20.333,0.08507846232307266,10695473105.661634,313.0
151453,186351,,,,00355781+5102416,,G,8.990898,51.044907,156.722289244,,0.034929,-18.9857,0.08507857660263009,3092288462.0162106,313.0
151457,186355,,,,00365348+5209445,,G,9.222865,52.16238,214.327956607,,0.04765,-19.7294,0.08507976713978264,6134229214.472206,313.0
151458,186356,,,,00363412+5303586,,G,9.142173,53.066292,166.463764465,,0.037114,-20.6376,0.08508029041305175,14159241853.884869,313.0
151760,186724,,,,00384618+5000490,,G,9.692448,50.013618,108.945825433,,0.024445,-20.0711,0.08518842020149095,8403109058.38222,313.0
151761,186725,,,,00383397+4954369,,G,9.641575,49.910263,152.00069228,,0.033863,-20.3672,0.08518882811543349,11037735938.483194,313.0
151764,186729,,,,00395847+5255467,,G,9.993666,52.929649,181.358646986,,0.040417,-19.8077,0.0851905573427098,6592953307.473909,313.0
151769,186734,,,,00410919+4937186,,G,10.288304,49.621845,69.0776764007,,0.014484,-19.2667,0.08519161717336105,4005714569.056806,313.0
151770,186735,,,,00404929+5235236,,G,10.205396,52.589905,249.47238440200002,,0.055261000000000005,-20.3921,0.0851920345503963,11293797591.391909,313.0
151771,186736,,,,00404065+5304105,,G,10.169393,53.069607,184.153581723,,0.041034,-20.6409,0.08519255941652808,14202343096.098818,313.0
151776,186741,,,,00411898+5230099,,G,10.329096,52.502762,202.96102197599998,,0.045166000000000005,-20.5731,0.08519418521346138,13342585669.99459,313.0
151777,186742,,,,00413850+5126111,,G,10.410451,51.436417,139.394083763,,0.030922,-18.9192,0.08519429270358189,2908573212.3769326,313.0
151778,186743,,,,00412811+5110480,,G,10.367162,51.180008,112.52220884200001,,0.025435,-19.1082,0.08519442063244778,3461624850.9893017,313.0
151779,186744,,,,00414032+5017021,,G,10.41801,50.28392,190.65115629099998,,0.042462,-21.6222,0.08519571652367489,35065497101.64643,313.0
151780,186745,,,,00412357+5010289,,G,10.348221,50.174717,206.02290195400002,,0.045834,-20.3496,0.08519611787855669,10860254433.462288,313.0
151782,186747,,,,00422101+4953579,,G,10.587581,49.899437,226.49720962400002,,0.050293,-20.4133,0.085196639083292,11516486424.768044,313.0
151786,186751,,,,00431712+5112271,,G,10.821362,51.207531,183.20038253799999,,0.040819,-20.1876,0.08519812861045667,9354918321.616629,313.0
151787,186752,,,,00424736+5057269,,G,10.69736,50.957478,135.552148774,,0.029975,-19.8155,0.08519837401836271,6640488057.745772,313.0
151788,186753,,,,00434180+5226314,,G,10.924168,52.442062,151.923941202,,0.033842000000000004,-18.5591,0.0851984511670516,2087564966.8953207,313.0
151791,186756,,,,00442135+5155190,,G,11.088992,51.92197,110.913863472,,0.025016,-19.9389,0.08519912234306093,7439778401.4485855,313.0
151792,186757,,,,00443116+5016461,,G,11.129839,50.279484,226.455615156,,0.050284,-21.0799,0.08519990875219619,21279430461.59248,313.0
151793,186759,,,,00450883+4909543,,G,11.286798,49.165085,216.86140352900003,,0.048197,-19.8579,0.08520041782504945,6904941444.299017,313.0
151794,186760,,,,00450719+4910473,,G,11.279984,49.179806,225.785554598,,0.050138,-20.7505,0.08520099844044825,15710861496.73956,313.0
151795,186761,,,,00453177+5035533,,G,11.382398,50.598145,199.79661709400003,,0.044469,-19.7939,0.085201239014371,6509685392.555053,313.0
151797,186763,,,,00461775+5127249,,G,11.573959,51.456932,200.10833333,,0.044538,-20.3943,0.0852017478213701,11316705130.419558,313.0
151798,186764,,,,00460542+5007490,,G,11.522619,50.130287,245.342412618,,0.054369000000000015,-19.6839,0.0852019652158688,5882473779.080119,313.0
151801,186767,,,,00481794+4951515,,G,12.074755,49.864326,228.804215063,,0.050792,-19.7613,0.0852032563336418,6317132700.888458,313.0
151803,186769,,,,00483320+5042321,,G,12.138349,50.708942,146.799489662,,0.032679,-20.3756,0.08520373949469236,11123462627.250078,313.0
151804,186770,,,,00485731+5037033,,G,12.238813,50.617603,103.991436404,,0.023099,-19.091,0.08520386541290483,3407218616.593566,313.0
151805,186771,,,,00483056+4909071,,G,12.127351,49.151985,209.216405162,,0.046528,-18.974,0.08520397846758605,3059144559.4864078,313.0
151806,186772,,,,00494304+5130108,,G,12.429351,51.503014,211.41922883599997,,0.04701,-20.6397,0.08520450275393479,14186654757.712671,313.0
