Max Rank,Sum Ranks,Top 5 Avg,Max Rank2,Sum Ranks2,Top 5 Avg2,Max Rank3,Sum Ranks3,Top 5 Avg3,Max Rank4,Sum Ranks4,Top 5 Avg4,Max Rank5,Sum Ranks5,Top 5 Avg5,Max Rank6,Sum Ranks6,Top 5 Avg6,Max Rank7,Sum Ranks7,Top 5 Avg7,Max Rank8,Sum Ranks8,Top 5 Avg8,Max Rank9,Sum Ranks9,Top 5 Avg9,Max Rank10,Sum Ranks10,Top 5 Avg10,Max Rank11,Sum Ranks11,Top 5 Avg11,Max Rank12,Sum Ranks12,Top 5 Avg12,Max Rank13,Sum Ranks13,Top 5 Avg13,Max Rank14,Sum Ranks14,Top 5 Avg14,Max Rank15,Sum Ranks15,Top 5 Avg15,Max Rank16,Sum Ranks16,Top 5 Avg16,Max Rank17,Sum Ranks17,Top 5 Avg17,Max Rank18,Sum Ranks18,Top 5 Avg18,Max Rank19,Sum Ranks19,Top 5 Avg19,Max Rank20,Sum Ranks20,Top 5 Avg20,Max Rank21,Sum Ranks21,Top 5 Avg21,Max Rank22,Sum Ranks22,Top 5 Avg22,Max Rank23,Sum Ranks23,Top 5 Avg23,Max Rank24,Sum Ranks24,Top 5 Avg24,Max Rank25,Sum Ranks25,Top 5 Avg25,Max Rank26,Sum Ranks26,Top 5 Avg26,Max Rank27,Sum Ranks27,Top 5 Avg27,Max Rank28,Sum Ranks28,Top 5 Avg28,Max Rank29,Sum Ranks29,Top 5 Avg29
4471053.088350201,431960017.5121532,3108548.9327701936,2.992794337803313e+16,4.567227290496268e+16,8866702178780910.0,189844082297175.03,296667300169648.06,57797819357937.0,7.562003491205331e+26,1.0087049799448229e+27,2.003793258344732e+26,2276024181114727.5,6.627653078307338e+16,1347608925183335.8,1730.4671862489388,43161.41312286277,989.7620182334549,3314660892109852.5,5.396627510448551e+16,1873085587568633.2,19990315718845.863,325774617396637.94,10692192280616.92,2704352.6935879732,273777283.03383195,2131532.28977481,95788.94217763003,2662161.1209586347,59196.86807892693,1.3807127342598651e+17,4.220073086458221e+18,8.430085208871694e+16,26964.376067728157,2715849.638251272,21281.52089879408,33049595581137.13,536662317188625.1,18735543573266.656,968.9998216266017,26532.399987758134,595.0297173135056,1376671670686917.8,4.182267236857198e+16,838235779848012.0,2004899502371079.2,3.2772176389660104e+16,1070648544290206.0,7391904.0834588455,762238388.3546454,5896114.599699834,376341816.5303081,67147666024.05481,333137517.9235953,5.356365059506536e-06,0.0007497661835548206,5.025533366301468e-06,1184450.3852457118,2689692.928480894,500544.7917795059,7.592431949545223e+49,1.406628347289344e+50,2.8088023779350606e+49,1767027959464905.5,3460889889737031.5,662165974373640.8,1598734.0010355315,15345063.356764333,1039201.1480145503,21.48249817679839,22.36343719922038,4.47264424570205,0.009936432308333559,8.0924203850974,0.009897401563488306,758309.1055721962,1844105.0329131484,348468.5086673623,7513.409577570696,18284.475984861023,3455.733077695165,5.718389680100162e+53,6.048020186151141e+53,1.2095324902359412e+53,56089268209716.664,754637560777932.4,48396658940990.84
16892923.902034827,620009281.4356298,11584422.77218562,3840496078286952.0,6972241089402858.0,1393374001846486.2,28548788106149.527,43630173158833.234,8716637496075.565,6.748190373150615e+25,1.0048532355697183e+26,2.0095178439526154e+25,9229840274161444.0,9.873325270194688e+16,5357500673025958.0,8369.889029085412,123310.3056184243,7056.987913247249,3.889379164406446e+16,2.260769996363093e+17,2.3178234146657256e+16,285370877959939.6,1303337980111934.0,141338667945188.94,12474834.051497936,362782450.06636274,7728557.634620197,622085.7235731833,7267934.527231758,468632.2760212404,5.7596325452846515e+17,5.664466383327038e+18,3.001805177343446e+17,123946.47889696855,3556391.25039258,76823.97620169292,386437888098019.94,2238503752414519.0,230200763334951.25,6180.870598411722,71974.38722742882,4671.235755447227,5722610583687054.0,5.5635052405833144e+16,2979237969715882.5,2.872170615382915e+16,1.3158606479953682e+17,1.4223758258436452e+16,28466773.54184101,1179462306.061894,20233229.960318096,338757850.1432626,71560424057.53305,301934373.92827713,4.25411199773064e-05,0.0017391669234097541,2.0401812062894864e-05,276831.1242529934,548023.0507102062,108514.29436879962,7.24339724166456e+48,8.260452860126637e+48,1.6434651850177835e+48,608591570827189.2,768165689550919.9,152345195931370.97,1176840.9178888032,10088484.84753911,633402.2715973054,0.008079678104083103,0.009944052268651981,0.001988809316739462,0.009774714763603738,14.064064335241397,0.00972838978962129,166207.5746544154,334782.37309716217,66183.60736454159,1624.7542333385993,3258.1871866372708,644.156104427626,4.553807331228264e+51,5.612951515942827e+51,1.1225902981823597e+51,1939526603522007.2,9652888286844914.0,1142578101519192.5
5935352.608551522,834897965.7570264,4956389.741648087,3.718422521838798e+16,1.0084676998904952e+17,1.9307124870546868e+16,176868002881956.62,503796363127675.7,96076182884291.28,7.293882063563385e+26,1.9128912106783747e+27,3.665821274354486e+26,2622659355208229.0,1.607295249140876e+17,2248299411832747.2,1662.6112222979098,68962.68046013638,977.9580694689854,5328144280616902.0,1.1781508688983435e+17,3455468165342160.5,35228410587839.34,838635014463790.9,25103725757288.758,5522660.645031898,593917107.5878541,3967190.7108660648,96618.608581872,4783241.735708317,67250.80342513099,2.5112626567772288e+17,1.1754961859020702e+19,2.078773291800155e+17,55503.92794882785,5934342.33217831,39808.61407258063,53845660370657.125,1179523904658469.0,34783563730021.93,976.417399602134,47933.634558186815,677.9207546609548,2501722125517513.0,1.173721392898247e+17,2075161174783474.8,3505239429538320.5,8.378981453827024e+16,2494660222157561.5,9575312.414683633,1327722761.526672,7308512.185475412,737346499.8345238,136413901439.61975,645226481.8673955,8.405785245247723e-06,0.0008767058985155085,6.3053217756853804e-06,1895652.5387199735,5662951.142072267,1067329.8999779155,1.0416879420225565e+51,1.499526205664346e+51,2.7440342047185934e+50,867031588155637.2,4910101292878864.0,610612941075897.5,2512359.738414762,82091268.45078881,1827062.7568821658,0.9014890216209076,3.0653130535604043,0.6130575677206157,0.010010012156170754,11.375016717941582,0.009975132619390254,904882.7359954582,2917297.5766848386,548283.4185089985,9016.734292898836,29091.0007379937,5467.262337178159,5.320071555717167e+53,1.016146256987824e+54,2.030937801677323e+53,155881364313813.25,1281334829929991.0,69396013582632.33
17291803.271830324,299500811.98842424,5918891.60670626,245437390887577.2,279208269975644.22,55548238638151.13,1233955865506.5808,1510528062804.9368,300196384938.98816,5.546521816190231e+24,5.756578419593851e+24,1.1474945349731725e+24,2.9379670885541108e+16,7.457460573360106e+16,6584800950497229.0,14841.47359150844,40811.620427038935,4485.6029005656565,7.142234574149444e+16,1.0264451895118808e+17,1.5242144561330566e+16,299006460391682.0,511765452551943.0,67453311761708.766,7215727.229654772,198938311.4486732,3587714.4900580957,1310525.7493567648,3001507.811646765,352920.4793062977,1.2220250473597128e+18,4.266484120634641e+18,2.90320240388167e+17,72391.36206493217,1977279.4184428782,36126.710191033046,716540512902212.4,1027450263089694.2,152976076451399.28,13446.546150782988,30321.817863360164,3603.4448128064532,1.2259894926774456e+16,4.247235099826387e+16,2908555764142614.0,2.9803957220140644e+16,5.11574847403991e+16,6718405164080319.0,41438160.12928575,509888253.95677614,11737426.362021046,709000370.5250779,49193231445.912056,402398902.8515666,3.9720979490608866e-05,0.0003755738211381367,2.2200006392090695e-05,10860.772722440744,17047.853012813335,3378.5162091156662,6.955738678604345e+48,8.434249071568899e+48,1.6801482345073812e+48,89885729359575.86,140962975843342.03,26346031005895.51,910274.9257659782,9611525.751883812,628744.2387639266,1.0424113863882686e-07,1.0558393880055241e-07,2.1116787627571903e-08,0.009911130226653561,3.9441401157231133,0.009866084573566181,5508.898745561041,10933.026266271338,2168.9806753683997,54.603392565105544,108.62314684001919,21.549752517754328,3.076390425747418e+49,3.0775869469924743e+49,6.155123632639811e+48,1741918908815134.5,2597938345216053.5,479444478072336.4
9632159.863136144,473582133.575904,5541924.520509103,3334748406942210.5,3733014263923189.5,746437333972004.6,17012531856166.043,22852439554656.324,4568904817923.51,5.157783087339294e+25,5.439203749508903e+25,1.087769976203708e+25,5649350621169386.0,7.634559339378661e+16,2619163194333897.0,1776.4627163320154,43844.516198677535,1023.360901721627,1.0548756060098174e+16,6.970275241818624e+16,4457317252364401.0,92778503629010.92,498885555689598.9,37496720488443.016,8524225.86264738,331418412.14264476,4908931.218909593,158187.62876364152,3078740.26808171,82131.40223271125,5.030543960204165e+17,5.468840470602834e+18,2.328302291683031e+17,84716.84943000505,3272334.3620195836,48721.77422733706,104837365083572.05,689941774334081.4,44297306048443.56,1572.1260491679345,30482.153828258302,816.2839336501722,4999537108643445.0,5.399536352561594e+16,2310567841359839.0,9335391075721826.0,5.039551372280114e+16,3775395606107237.0,10884097.292114288,753281991.8822275,7329205.911742066,519046317.71919537,69915524238.48962,422977644.7991641,1.4277013257620991e-05,0.0005920764101666385,7.768877699438366e-06,215607.1077300826,278138.30471033166,55586.86285580116,4.011652823360427e+48,6.311098762338527e+48,1.2538917600962606e+48,234313878553352.6,845244653368529.1,167901763927475.38,1830059.769350077,20404364.604572155,1178830.5374115775,0.016452196725771924,0.017188628363987508,0.0034377256726310355,0.009889122880362955,6.680591756750384,0.009858029549849486,111757.94122802209,205313.55367059069,41023.098500214095,1099.9398878301702,2028.2115167187521,405.25057961679784,2.6602726376043254e+51,2.664139298393327e+51,5.328278575302067e+50,195757683388740.16,899389115929418.1,84023281883529.58
11464277.155389225,415735510.045321,5061733.708494932,8606790194213002.0,1.5179744617267076e+16,3035396816958365.5,35267099918379.375,69618727320919.84,13920821473160.152,2.455846489709015e+26,2.9612769379741555e+26,5.921665183706453e+25,4166441156589987.5,7.973428729730195e+16,2803565731682805.0,4878.050345111344,30787.259761608388,1244.7444194830573,1.7087515442157004e+16,6.198954764612486e+16,4683879839363317.0,131429650695579.28,447487434806599.7,36397814722227.61,8772305.589988409,293834462.87902135,4092720.0825824505,371335.09413930343,2158899.442171648,91310.41934918363,3.318215890688371e+17,5.810233868117553e+18,2.285767368657883e+17,88178.17587996367,2910139.0927139986,40787.407626734814,171761679589653.53,616569385880712.2,46912239151558.516,3732.6163464697124,21455.638333019255,916.3188030400133,3289047463061754.0,5.7549462447374616e+16,2272841405087472.5,1.3075129395470196e+16,4.498626292670186e+16,3635950074201923.0,14982338.376991374,650513652.2560279,6646726.603333773,694305155.3194058,73694554142.0776,543807235.3663865,8.368005473952272e-06,0.0004201690155853832,5.140491702915139e-06,503596.00943605986,1178186.1010206759,235591.9140313457,7.679762450594115e+49,1.207319355123663e+50,2.407999406560777e+49,447290239725164.25,869929986198356.0,170383568166362.72,1839086.189335998,23202643.203477614,1084585.704288544,0.02079355017538981,0.03772935904037773,0.00754587180807547,0.009889805952859602,6.273981089312323,0.009859020850949366,226499.41563681816,584237.5664291988,116822.41007377658,2237.835524075969,5777.277068112873,1155.2069678664907,6.031181981016091e+52,6.133371344561399e+52,1.2266742493091964e+52,723321148611349.0,1038888212762939.8,156511551764616.1
3818858.064794942,493853970.7256845,2964422.5245762076,393436938837645.75,583010111419416.5,115783700083032.42,1669932326094.7437,2623557728561.0947,519745067644.4575,4.3775904911999396e+24,6.790979111041018e+24,1.3522427213660182e+24,2297922471918213.0,8.111920960887958e+16,1524607574374390.8,1371.86248253526,36030.56522897546,638.3166269904398,2886368462863247.5,5.3256078674953096e+16,1379459865368183.0,14583676919049.37,353128212135499.75,8985503125917.746,2686819.8180845007,333056901.89161587,2263454.043321319,70020.98664732923,2506039.701510112,44875.352725603094,1.553141436838963e+17,5.581036115709225e+18,1.1270063915483037e+17,26414.58547754077,3268282.9453713284,22282.792894552276,28717761160565.9,523271268920094.75,13620901030984.873,696.6698800368808,24667.180340111117,445.79178804015544,1523644790095534.8,5.472232349277653e+16,1104929088460046.2,1465778091000088.0,3.5940446902213576e+16,910647277186632.2,7519986.51777804,803720475.9226933,4601684.852997842,525026329.31681985,85060927543.8576,448744827.82601804,3.2935451380538386e-06,0.0005455481898022469,3.0705213647922745e-06,35360.23416377334,54807.883904911636,10878.193816773713,7.084527649164394e+49,7.355760920501716e+49,1.4660438910614068e+49,54344172417555.53,158476697190471.03,29626858642619.96,1750358.1862791795,20789317.138414543,986642.7270632926,1.5731027674620958e-07,2.0624633441431936e-07,4.124926683754838e-08,0.00974874101416167,8.099194397588247,0.009718619453956367,15372.435481056105,25336.30426654012,5016.314537910266,150.08554677864618,247.72157071519828,49.04472604198436,1.9163298508644128e+49,2.1845491330796367e+49,4.3690511846518386e+48,104214949900903.2,501410030101171.6,30231142860187.72
13964730.384746984,573811536.6813041,5411861.244335141,5085694653749562.0,5761296398913542.0,1139757148154818.5,37912653449610.57,41764178603497.54,8270060064714.356,6.244106207671069e+25,6.7345594466192515e+25,1.341122207634177e+25,1.4701807492423024e+16,9.402084710202298e+16,4527099354500665.0,2008.2540699061867,44958.481366333406,786.5216864390627,2.16053088655686e+16,8.153642609300618e+16,6068344267035372.0,195013694718675.66,560004728570528.6,47982355091525.89,12742041.34628236,374136905.5482293,4198893.834118341,185236.65675007616,2970027.6520328084,59112.587394683665,1.3560603256772577e+18,6.435319690560729e+18,3.546589267889389e+17,126048.35621765554,3681106.104610146,41501.63715796533,213726638775522.5,803947409067605.0,60004519054459.516,1832.4203681393226,29278.166205227346,585.6194784056315,1.3414583294651418e+16,6.337185867722104e+16,3506493102000869.0,1.9713645110181892e+16,5.678110129257188e+16,4851874289368728.0,15304745.089025564,971798495.79544,8149969.734852056,960604531.9216142,87122953798.14816,463039092.42190725,1.56065763433239e-05,0.0007548060942444244,7.098153691065129e-06,414219.2533400831,527599.9186472392,101662.50570597073,2.3001404991632126e+48,4.393362010347007e+48,8.636234567961919e+47,490457403794679.6,644399730934894.5,123284123560252.58,965562.6019331162,15620969.439956391,727537.4759728722,0.2081082473158059,0.2131059642847153,0.0426211487549726,0.009875450354566826,9.902387798203254,0.009832771666969572,313719.0497870811,389713.4689701582,75010.55139046613,3087.9067803374146,3835.7494940944,738.3183011663864,3.898886233267638e+51,3.9055318403155276e+51,7.811006420309306e+50,314085873182294.6,845955968719160.5,83900851028659.27
8131106.08489847,910226233.4366926,5465813.758872491,3.339305428807488e+16,1.1605659017277989e+17,1.8227083570003604e+16,192909387513652.47,654798275571793.1,100749147580896.81,9.564365043979871e+26,2.6258834663625814e+27,4.564784931343827e+26,2713477408052761.0,1.2852124418802931e+17,2180212508899003.2,3959.056928693349,80771.08274711478,2427.1171124274047,1.1023933651563568e+16,1.1524002347670445e+17,5714537178761808.0,66114886163872.92,763829467212875.2,33510514136019.1,4859264.88084374,633417584.508342,3650145.217312916,264612.8833825839,5526836.059860833,152199.65569370173,1.5956240490025066e+17,8.936871118990002e+18,1.248338920951994e+17,48765.45615939811,6273038.717317184,36580.94547755089,110631374574520.56,1145372483845883.5,57306957939618.875,2663.609698697276,54913.70058142052,1528.94038372642,1601298478608604.8,8.849211407651026e+16,1240698667506745.2,6588059863255766.0,7.68768437204841e+16,3339498434870403.0,13605944.064607782,1458559115.3854287,9756077.278233603,561446700.5690856,136396777040.43768,389348037.5258353,4.960678332095085e-05,0.002001335361183126,1.4267360230965645e-05,1165886.1508931995,6817220.7271976,789159.0391369972,1.3611518349752628e+50,4.106306123010392e+50,7.602790208493264e+49,1756767642265089.5,7745229393362646.0,970068857834071.0,1877273.0418397097,88752329.73820952,1617434.9550112013,0.30275249257779274,1.0175364226498904,0.16057035177048268,0.009942622335753248,24.07444148336745,0.009915639384447467,681297.8075035464,4025289.8400700935,445533.60607005237,6735.244441529732,39803.38889607409,4404.378151112327,9.147707869450408e+53,1.802449020434337e+54,3.5670710234093027e+53,455159439784467.94,2019041599741669.2,249550506545033.4
5982015.7356127035,314207136.3615968,3085039.081890028,6.1241466966679736e+16,1.4529999968554835e+17,2.6976379883855996e+16,493768960094781.94,1094764109883209.2,208214829847644.03,1.7819092617788625e+27,3.389729749862053e+27,6.608793980141468e+26,3560991904002400.0,5.283873541254229e+16,1398817643045662.5,1659.9622685678066,26184.295011846756,803.350835857824,4379639963818910.0,3.989004951192096e+16,1532194837165131.5,35784512261117.99,283386025754854.75,11621541360038.098,4915648.359452061,222561013.78500688,2657499.586970672,139404.81738237359,1850457.9004070899,55799.21877187911,2.942935935603327e+17,3.7846038922943954e+18,1.119467716042674e+17,48876.96641862241,2203722.3432648527,26384.47959800923,43547361361929.234,395382607859399.7,15224663945062.287,1419.8788993905002,18392.91539604828,563.5323479491606,2926201599023139.0,3.747529506484346e+16,1111575149479074.0,3598915642259179.5,2.8589659484457216e+16,1169817478777936.5,7279713.609357287,491515267.2458271,4420832.847134528,489166483.0639943,48584672671.46025,340998674.6096693,2.3744289352742895e-05,0.00036630555551501564,9.17951630654968e-06,2181279.8740256806,7357187.737237637,1217284.9342950322,1.8288425397553666e+50,2.8077954436320353e+50,5.557071995424558e+49,4701581733153835.0,1.0455509633811322e+16,1988279699662525.2,2296948.1731460337,22499259.318465084,1425599.9495863053,79.33593555739499,125.20557741729569,25.01735249686639,0.010014632018975648,4.4113218356188355,0.009924331777982427,1763490.7225974603,5215243.1542626945,901780.6908071063,17478.463894565924,51649.0390139765,8933.696246339547,3.175200617213291e+54,4.509521350290357e+54,9.015419991305242e+53,53558606500960.01,367148133717840.8,19870835783437.32
4139546.540159874,453913897.45560265,3178219.6932161576,8760504583796639.0,1.6321666951766254e+16,3242478239211498.5,125591562648113.56,171674199089364.0,34233947677354.97,9.81858990622051e+25,2.0842569329287077e+26,4.1372696542638815e+25,3068145884309010.5,7.039198126315186e+16,1701490279548996.2,1044.3315448945377,38273.05183226402,802.3545863288989,3765938276702967.5,5.363798668934408e+16,2010993118943588.5,17135845558149.582,329414654881342.7,10366685657283.777,3016466.2604962545,292477187.37909305,2034689.2254939186,57138.64485432813,2374713.2510145777,46583.05972415994,1.8014344842875754e+17,4.560788968726987e+18,1.0394077926888474e+17,29979.955827958613,2911947.273444059,20287.365279372418,37666601176920.766,535231307766267.75,20160513964632.5,582.6932002478845,23723.859391756778,470.5829935899981,1790403790461026.0,4.5385980833681416e+16,1035595312515050.8,1713256165269477.0,3.3025663218588844e+16,1035195007459902.4,9099209.493478976,837081408.873645,6571205.95607711,577565292.9714336,73662269009.53253,386015017.82442904,9.829453754152074e-06,0.0005360648506327291,6.980339763865671e-06,781644.2207663617,1451917.5503268207,288554.13791654515,8.139437842819767e+48,1.7566455984874818e+49,3.067401345375427e+48,2154496978156234.5,3002085623157928.0,587439349422134.8,1585789.0139443292,25259063.30602322,1128149.8521674883,525.0833272732738,525.094961547192,105.01899230941538,0.010009065219247933,7.058432613595981,0.00993963436420774,1119019.7455417337,1516056.1438051264,302317.34574266395,11205.738000809339,15154.76478495334,3022.0741731400476,9.640470774653528e+51,1.5404766920205475e+52,3.0806800630571246e+51,59875221512098.75,607428856290368.0,37657182391057.46
5810840.314229905,390699171.03973687,3743562.378932341,5477265494601728.0,8750699385452190.0,1741867790431709.5,25565420540679.566,45477818256598.83,9035713054671.559,1.2178780203326664e+26,1.5244792772329086e+26,3.0414683059128117e+25,2516169718813084.5,5.4638616700265784e+16,1521818853734355.0,884.0920300001259,31648.51112569958,656.0384018126468,3878970572718909.5,4.377974184754012e+16,1982881211572863.2,33765865157479.492,301967475776488.7,15812514343840.854,5091659.433436598,273627190.46149135,3177230.528076927,77978.86169399059,2200265.044345346,49011.802202511055,2.2193170376380925e+17,3.8711494088171843e+18,1.2697190255938565e+17,50582.50554460986,2702439.876015283,31545.571673027018,38535187411288.19,433244839834955.1,19706812267433.08,774.6720407292459,21778.87026860287,487.32009882714704,2204755008247034.2,3.822930944999478e+16,1258428623507946.8,3398888291636811.5,3.051721492081748e+16,1592558882265531.8,6631603.232482764,612629629.0926406,5241817.849578393,396538371.8982409,60913677981.78389,360612850.47213364,1.923507934119332e-05,0.0005689049571775771,7.724534743102398e-06,246333.67872227484,629006.5874025841,124749.68394221572,2.2472135224889392e+49,2.850410871806353e+49,5.66357437190632e+48,361304305597532.94,756654336556845.8,137156480301714.72,2745876.289889065,19753390.667648643,1142835.6464934137,0.01700044401708786,0.017316788750895592,0.0034633577027961744,0.009856109474019227,7.296620320479355,0.009830793723087539,148586.18359304336,358636.63616618246,70948.49433286635,1466.849287612109,3536.3533322656126,699.5753976306995,1.4832268724094145e+52,1.5263630997242275e+52,3.052715847427304e+51,59406508577324.12,472835047923458.6,34214909736661.805
3352819.0478556994,487053838.08594656,2431000.738940532,7944887576788547.0,1.815165855667895e+16,3409528661409909.0,33756385191511.414,86238964235050.61,16073457293692.191,1.3476209570956309e+26,2.7656114534488872e+26,5.277572910958507e+25,1727202623450405.2,8.955712209300155e+16,1265543531314590.2,502.29497456801636,30366.136363434027,340.13999849440796,1143178271592135.5,5.087629951032874e+16,724714312976259.0,11241395567664.002,335425275264104.06,6125551186255.745,3323404.5514019188,319829505.05676997,2240565.8744804673,47935.001524749794,2063666.457289348,28640.40514329112,1.7257711728702765e+17,5.951952705747761e+18,1.1406815208230704e+17,32969.80542785519,3169676.04857082,22216.96971570584,11340889922006.484,504355206423957.25,7201551150911.947,483.0636045724815,20497.688261896983,287.1398491906794,1712049764105092.5,5.89600782714595e+16,1129379896009787.8,1133149095327078.2,3.383208314474362e+16,617717368804577.0,3538643.1666776678,841345631.1257977,3374167.4751134724,510629932.5041226,90851631260.57318,475593144.4307412,6.791527216840366e-06,0.0004307976670948415,5.8343220337863455e-06,468390.15285015147,1298438.479108467,242887.84938100696,2.627008323125193e+50,2.79469994314424e+50,5.546363755110578e+49,417911789278669.9,1474031081504975.0,242161499533155.3,2593163.185724103,23289595.747431107,1243287.042316541,0.009015988001821315,0.011427785899152255,0.0022852895768693377,0.00989755189437569,6.87852707433139,0.00988233264188348,207741.27119048894,632420.6046942774,118108.249557587,2057.452990734555,6259.665939195293,1168.9933114821433,1.816082244003344e+52,2.404820470412236e+52,4.7974778359518734e+51,9573723902313.6,333037781466813.75,7846979475772.739
4738513.714719632,377865496.5674358,3964553.2891678857,4653784290802237.0,6143721073340267.0,1214670980185033.8,140888116055719.56,190903294652940.66,37953827498723.164,6.334119452354049e+25,7.154347187053812e+25,1.4251710146086555e+25,1910233976652587.0,5.5740153353350584e+16,1245631846682373.8,1374.6510090043648,34447.35203271597,1102.2374318006036,3245577968473902.5,4.522331223231369e+16,2149154991252250.0,22453512224586.047,303388157327474.6,15951125446427.818,4606106.4509508,256425380.85521924,3241966.6685029035,135341.08268488993,2580389.3183248863,102417.88923163462,1.122224289232775e+17,3.8018075932059423e+18,8.183707747378973e+16,45476.66496521812,2485519.8851839798,32014.402206559636,31983178823998.516,440087451506588.5,21173190417214.047,1336.2394332028794,25224.45049664453,1011.8300885852348,1097175072233366.0,3.679406896411167e+16,800426006131684.2,2274205190360145.5,3.1149519321782944e+16,1618059776394223.8,7791950.950282739,609525661.9853837,5389038.004087346,365256724.5789451,59649376076.75534,332482632.1865116,8.093706257206182e-06,0.00043441401058100275,4.893880214494804e-06,341921.3734162952,676904.4033471206,127763.89870614684,2.681198128261312e+48,3.7391269422415286e+48,7.109626650311894e+47,8563342809572123.0,1.2977930038022512e+16,2573306654314792.0,3854231.8729181616,28057867.7097529,2207797.588125324,5683.627715590953,8758.232542994654,1751.545945505143,0.009875472169136375,5.530816893812467,0.00986072855966549,1048195.5766664263,2167141.136734797,416332.57935828436,10351.287281409825,21409.696423187015,4113.452630892776,4.012106923668995e+51,4.037663824766364e+51,8.075279667297072e+50,74006297467620.92,588020970259237.0,53289717737544.35
5908692.89359912,551231713.9577827,3933235.8286677254,6.435380789359034e+16,1.4326129090510341e+17,2.6909389575942548e+16,370028042102868.9,895577735306893.8,168923011264282.84,3.133677142005705e+27,4.408832776338318e+27,8.675843861737236e+26,8180313108907716.0,8.14416350331926e+16,2929245152697115.0,19105.838474548436,75450.46979157379,7008.412986450761,5298019819111883.0,5.7593454725907464e+16,2342722041568241.5,34912651710868.734,402173756621486.06,16893057748586.95,3929363.134234524,392219030.7143141,3165244.8442387804,1282816.9293803175,5027837.278936472,446853.62784057425,5.489871336641556e+17,5.863104814040486e+18,2.2387665166945357e+17,38936.83755514749,3888491.694390501,31560.883091494885,52499127724650.49,572221570616777.9,23416674177504.695,13128.807333255558,50657.53454552462,4580.968866652208,5440022241037153.0,5.808474552289226e+16,2217776597879542.5,3523257027660726.5,4.04855044414423e+16,1691203692012384.5,8885066.235465165,850066692.323835,5440489.593584483,920681162.3143119,88537704843.3241,580473036.3015727,0.0003122528577379639,0.0018034409692340477,0.0001036004250194929,1750413.0894967243,7587258.768372401,1111408.869782556,1.6217402320273195e+51,1.679992511044176e+51,3.3402387031930274e+50,4104392862309698.0,9591687299446596.0,1697757089132930.5,2633350.551102769,41595020.58324067,1560237.0943868845,14.738802026186375,28.707180972561773,5.607946401866207,0.009929748437330093,16.012047796161113,0.009928796262512864,850183.5391908231,5083598.967988634,758257.0521772649,8406.22695289944,50401.70476222128,7518.720446001085,9.819932430329046e+54,1.0380118963029428e+55,2.0757329706798127e+54,1235772086938525.2,1891765558693195.8,302165805775195.1
7940185.107471424,1307157304.2951422,6962592.4837639835,1.4834084543720476e+16,3.096149885325192e+16,5651137854751338.0,89341815910463.34,188826796798620.47,34012597679907.133,3.9669867495259315e+26,6.0308153061635465e+26,1.1107143002466534e+26,8822121919299587.0,2.0388036116926637e+17,6058669025400698.0,1870.9557006966506,121805.07724618682,1182.6082683852082,1.0299592907738426e+16,1.936011042272747e+17,7480034341062950.0,63046539540911.0,1352167223809797.8,49869133593391.0,7425512.795084911,930084163.7852228,5549025.396540948,111285.28520704995,8883914.95313983,89496.73301639484,5.774304320814085e+17,1.4580384724834726e+19,4.279387501647991e+17,73250.01480321957,9148358.329133024,54725.178288265175,101655339463215.72,1907385888221622.5,73856244750904.8,1107.4668019596247,87561.29661316684,887.4584953061333,5691039321622330.0,1.4341763835038677e+17,4220788562507325.5,6391164388219135.0,1.3724256601083773e+17,5051449668387573.0,16093439.165134802,2055529842.574193,10660908.75266577,732875913.8845644,172626622015.0468,613915919.3149679,2.8120887167723164e-05,0.001817680339525122,1.0298471706439932e-05,874171.5380992311,2011367.5399339492,355174.6092387584,7.263019079925649e+49,1.9274737164117917e+50,3.553650871809099e+49,1192576406948537.2,3964543483845179.0,484405861906094.5,1927939.2152832064,92798389.96072048,1646745.2035348243,2.1020541032811493,2.1810060687436534,0.43613347440042666,0.009914321787909236,20.59369745534557,0.009862241754308682,572860.8021474002,1307779.6148573386,221971.34580519647,5625.05523889731,12841.006459128952,2178.7491823802234,1.5736983870914316e+53,1.670786101267336e+53,3.3322981596755604e+52,157338753280124.6,2242760626807043.0,110627480526086.53
